id,created_at,updated_at,street_id,city_id,street_kladr,street_type_id,street_type_full,street_type_short,name
2455,2024-10-22T07:33:41.445679Z,2024-10-22T07:33:41.445112Z,50490,1,200000050490,13,микрорайон,мкр.,"Нур Алатау, ул.Байбулак"
2423,2024-10-22T07:18:07.955230Z,2024-10-22T07:18:07.955001Z,50453,1,200000050453,13,микрорайон,мкр.,"Нур Алатау, ул.Бакдаулет"
2459,2024-10-22T07:34:25.086589Z,2024-10-22T07:34:25.086140Z,50495,1,200000050495,13,микрорайон,мкр.,"Нур Алатау, ул.Бакшалы"
2436,2024-10-22T07:18:20.373611Z,2024-10-22T07:18:20.370594Z,50466,1,200000050466,13,микрорайон,мкр.,"Нур Алатау, ул.Балбобек"
2434,2024-10-22T07:18:20.087843Z,2024-10-22T07:18:20.086862Z,50464,1,200000050464,13,микрорайон,мкр.,"Нур Алатау, ул.Батырхана Шукенова"
2464,2024-10-22T07:36:31.500955Z,2024-10-22T07:36:31.499076Z,50500,1,200000050500,13,микрорайон,мкр.,"Нур Алатау, ул.Бериктас"
2433,2024-10-22T07:18:19.947242Z,2024-10-22T07:18:19.946591Z,50463,1,200000050463,13,микрорайон,мкр.,"Нур Алатау, ул.Болтириковой"
2462,2024-10-22T07:34:58.038391Z,2024-10-22T07:34:58.038161Z,50498,1,200000050498,13,микрорайон,мкр.,"Нур Алатау, ул.Ботай"
2438,2024-10-22T07:18:20.680736Z,2024-10-22T07:18:20.680143Z,50468,1,200000050468,13,микрорайон,мкр.,"Нур Алатау, ул.Булбул"
2435,2024-10-22T07:18:20.271048Z,2024-10-22T07:18:20.264275Z,50465,1,200000050465,13,микрорайон,мкр.,"Нур Алатау, ул.Ерулик"
2465,2024-10-22T07:36:36.400993Z,2024-10-22T07:36:36.400805Z,50501,1,200000050501,13,микрорайон,мкр.,"Нур Алатау, ул.Жанар"
2437,2024-10-22T07:18:20.588766Z,2024-10-22T07:18:20.588470Z,50467,1,200000050467,13,микрорайон,мкр.,"Нур Алатау, ул.Жолбарыс"
2473,2024-10-22T07:39:30.726357Z,2024-10-22T07:39:30.725711Z,50510,1,200000050510,13,микрорайон,мкр.,"Нур Алатау, ул.Жумабаева"
2780,2024-11-27T10:50:53.453112Z,2024-11-27T10:50:53.452515Z,50809,1,200000050809,13,микрорайон,мкр.,"Нур Алатау, ул. Звёздная "
2445,2024-10-22T07:22:12.432751Z,2024-10-22T07:22:12.430045Z,50477,1,200000050477,13,микрорайон,мкр.,"Нур Алатау, ул.Звёздная"
2444,2024-10-22T07:21:04.722801Z,2024-10-22T07:21:04.722476Z,50475,1,200000050475,13,микрорайон,мкр.,"Нур Алатау, ул. Кабдена Байдосова"
2431,2024-10-22T07:18:19.317478Z,2024-10-22T07:18:19.317266Z,50461,1,200000050461,13,микрорайон,мкр.,"Нур Алатау, ул.Казыбек Тауасарулы"
2778,2024-11-27T10:50:52.782212Z,2024-11-27T10:50:52.781900Z,50807,1,200000050807,13,микрорайон,мкр.,"Нур Алатау, ул. Какимбека Салыкова"
2456,2024-10-22T07:33:43.363723Z,2024-10-22T07:33:43.363465Z,50491,1,200000050491,13,микрорайон,мкр.,"Нур Алатау, ул.Каракия"
2453,2024-10-22T07:33:39.965180Z,2024-10-22T07:33:39.964897Z,50488,1,200000050488,13,микрорайон,мкр.,"Нур Алатау, ул.Керемет"
2428,2024-10-22T07:18:08.955612Z,2024-10-22T07:18:08.955314Z,50458,1,200000050458,13,микрорайон,мкр.,"Нур Алатау, ул.Кожакеева"
2439,2024-10-22T07:18:20.862940Z,2024-10-22T07:18:20.862690Z,50469,1,200000050469,13,микрорайон,мкр.,"Нур Алатау, ул.Коксарай"
2490,2024-10-22T08:43:03.178729Z,2024-10-22T08:43:03.178316Z,50525,1,200000050525,13,микрорайон,мкр.,"Нур Алатау, ул.Мади Балиулы"
2430,2024-10-22T07:18:19.231756Z,2024-10-22T07:18:19.231229Z,50460,1,200000050460,13,микрорайон,мкр.,"Нур Алатау, ул.Мамыр"
2489,2024-10-22T08:42:55.688886Z,2024-10-22T08:42:55.688662Z,50524,1,200000050524,13,микрорайон,мкр.,"Нур Алатау, ул.Марал"
2429,2024-10-22T07:18:19.140351Z,2024-10-22T07:18:19.139752Z,50459,1,200000050459,13,микрорайон,мкр.,"Нур Алатау, ул. Мартебе"
2424,2024-10-22T07:18:08.149350Z,2024-10-22T07:18:08.148956Z,50454,1,200000050454,13,микрорайон,мкр.,"Нур Алатау, ул.Мирас"
2457,2024-10-22T07:33:43.706164Z,2024-10-22T07:33:43.705594Z,50492,1,200000050492,13,микрорайон,мкр.,"Нур Алатау, ул.Мойынкум"
2682,2024-11-05T03:18:57.145208Z,2024-11-20T05:14:08.912491Z,50711,1,200000050711,13,микрорайон,мкр.,"Нур Алатау, ул.Мурат"
2463,2024-10-22T07:35:55.419460Z,2024-10-22T07:35:55.419217Z,50499,1,200000050499,13,микрорайон,мкр.,"Нур Алатау, ул.Нурлы Байкенова"
2432,2024-10-22T07:18:19.791658Z,2024-10-22T07:18:19.790761Z,50462,1,200000050462,13,микрорайон,мкр.,"Нур Алатау, ул. Ораза Абишева"
2427,2024-10-22T07:18:08.864950Z,2024-10-22T07:18:08.864682Z,50457,1,200000050457,13,микрорайон,мкр.,"Нур Алатау, ул.Ракишева"
2460,2024-10-22T07:34:25.896795Z,2024-10-22T07:34:25.894144Z,50496,1,200000050496,13,микрорайон,мкр.,"Нур Алатау, ул.Розы Жамановой"
2449,2024-10-22T07:22:26.354333Z,2024-10-22T07:22:26.354097Z,50481,1,200000050481,13,микрорайон,мкр.,"Нур Алатау, ул.Сандыктас"
2441,2024-10-22T07:18:21.696459Z,2024-10-22T07:18:21.696053Z,50471,1,200000050471,13,микрорайон,мкр.,"Нур Алатау, ул. Султангали Шукирова"
2472,2024-10-22T07:39:15.270898Z,2024-10-22T07:39:15.270701Z,50509,1,200000050509,13,микрорайон,мкр.,"Нур Алатау, ул.Танжарык"
2458,2024-10-22T07:34:16.611856Z,2024-10-22T07:34:16.611435Z,50493,1,200000050493,13,микрорайон,мкр.,"Нур Алатау, ул. Теренозек"
2448,2024-10-22T07:22:25.920804Z,2024-10-22T07:22:25.920530Z,50480,1,200000050480,13,микрорайон,мкр.,"Нур Алатау, ул.Токжайлау"
2425,2024-10-22T07:18:08.555545Z,2024-10-22T07:18:08.555250Z,50455,1,200000050455,13,микрорайон,мкр.,"Нур Алатау, ул.Утегенова"
3603,2025-03-20T05:13:32.503244Z,2025-03-20T05:13:32.502953Z,51632,1,200000051632,6,улица,ул.,Нур Алем
171,2020-09-03T10:26:20.302Z,2020-09-03T10:26:20.302Z,5901,1,200000005901,13,микрорайон,мкр.,Нуркент
2770,2024-11-27T10:49:00.079792Z,2024-11-27T10:49:00.079535Z,50799,1,200000050799,13,микрорайон,мкр.,Нурлытау
2772,2024-11-27T10:49:02.330310Z,2024-11-27T10:49:02.330033Z,50801,1,200000050801,13,микрорайон,мкр.,"Нурлытау, 20-я улица"
2792,2024-11-27T10:51:49.818072Z,2024-11-27T10:51:49.817897Z,50821,1,200000050821,13,микрорайон,мкр.,"Нурлытау, 21-я улица"
2800,2024-11-27T14:23:33.069098Z,2024-11-27T14:23:33.068721Z,50829,1,200000050829,13,микрорайон,мкр.,"Нурлытау, 22-я улица"
2793,2024-11-27T10:51:49.986088Z,2024-11-27T10:51:49.985870Z,50822,1,200000050822,13,микрорайон,мкр.,"Нурлытау, 23-я улица"
2773,2024-11-27T10:49:02.444187Z,2024-11-27T10:49:02.443780Z,50802,1,200000050802,13,микрорайон,мкр.,"Нурлытау, 24-я улица"
2776,2024-11-27T10:49:03.264425Z,2024-11-27T10:49:03.264138Z,50805,1,200000050805,13,микрорайон,мкр.,"Нурлытау, 25-я улица"
2757,2024-11-27T10:47:28.036256Z,2024-11-27T10:47:28.034668Z,50786,1,200000050786,13,микрорайон,мкр.,"Нурлытау, 4-я улица"
2758,2024-11-27T10:47:28.355153Z,2024-11-27T10:47:28.354897Z,50787,1,200000050787,13,микрорайон,мкр.,"Нурлытау, пер. Шагын"
2779,2024-11-27T10:50:53.322076Z,2024-11-27T10:50:53.321836Z,50808,1,200000050808,13,микрорайон,мкр.,"Нурлытау, ул. Альпийские луга"
2775,2024-11-27T10:49:02.908821Z,2024-11-27T10:49:02.908510Z,50804,1,200000050804,13,микрорайон,мкр.,"Нурлытау, ул. Бекзада"
2761,2024-11-27T10:47:29.085732Z,2024-11-27T10:47:29.085489Z,50790,1,200000050790,13,микрорайон,мкр.,"Нурлытау, ул. Владимира Кацева"
2755,2024-11-27T09:11:02.589611Z,2024-11-27T09:11:02.589357Z,50784,1,200000050784,13,микрорайон,мкр.,"Нурлытау, ул. Газиза Жубанова"
2799,2024-11-27T10:53:19.401820Z,2024-11-27T10:53:19.401443Z,50828,1,200000050828,13,микрорайон,мкр.,"Нурлытау, ул. Грушёвая"
2759,2024-11-27T10:47:28.446493Z,2024-11-27T10:47:28.446218Z,50788,1,200000050788,13,микрорайон,мкр.,"Нурлытау, ул. Гульнафис Баязитовой"
2760,2024-11-27T10:47:28.996151Z,2024-11-27T10:47:28.995883Z,50789,1,200000050789,13,микрорайон,мкр.,"Нурлытау, ул. Жайыкты"
2777,2024-11-27T10:49:03.949766Z,2024-11-27T10:49:03.949408Z,50806,1,200000050806,13,микрорайон,мкр.,"Нурлытау, ул. Кун Жарык"
2789,2024-11-27T10:51:48.468856Z,2024-11-27T10:51:48.468536Z,50818,1,200000050818,13,микрорайон,мкр.,"Нурлытау, ул. Мерген"
2787,2024-11-27T10:51:47.498668Z,2024-11-27T10:51:47.497449Z,50816,1,200000050816,13,микрорайон,мкр.,"Нурлытау, ул. Мира"
2756,2024-11-27T09:11:03.442331Z,2024-11-27T09:11:03.442014Z,50785,1,200000050785,13,микрорайон,мкр.,"Нурлытау, ул. Набережная "
2797,2024-11-27T10:52:47.662086Z,2024-11-27T10:52:47.661748Z,50826,1,200000050826,13,микрорайон,мкр.,"Нурлытау, ул. Осиет"
2762,2024-11-27T10:47:29.231447Z,2024-11-27T10:47:29.231204Z,50791,1,200000050791,13,микрорайон,мкр.,"Нурлытау, ул. Рафики Нуртазиной"
2771,2024-11-27T10:49:02.193672Z,2024-11-27T10:49:02.193340Z,50800,1,200000050800,13,микрорайон,мкр.,"Нурлытау, ул. Розы Жамановой"
2791,2024-11-27T10:51:49.493283Z,2024-11-27T10:51:49.493037Z,50820,1,200000050820,13,микрорайон,мкр.,"Нурлытау, ул. Садовая "
2782,2024-11-27T10:50:53.864149Z,2024-11-27T10:50:53.863844Z,50811,1,200000050811,13,микрорайон,мкр.,"Нурлытау, ул. Салтанат"
2795,2024-11-27T10:52:16.807435Z,2024-11-27T10:52:16.807042Z,50824,1,200000050824,13,микрорайон,мкр.,"Нурлытау, ул. Сапарлы Жол"
2774,2024-11-27T10:49:02.552148Z,2024-11-27T10:49:02.551317Z,50803,1,200000050803,13,микрорайон,мкр.,"Нурлытау, ул. Таншолпан"
2788,2024-11-27T10:51:47.973829Z,2024-11-27T10:51:47.973321Z,50817,1,200000050817,13,микрорайон,мкр.,"Нурлытау, ул. Центральная"
2801,2024-11-27T14:23:59.086679Z,2024-11-27T14:23:59.086230Z,50830,1,200000050830,13,микрорайон,мкр.,"Нурлытау, ул. Южная"
916,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,229,1,200000000229,6,улица,ул.,Нурмакова
1042,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,304,1,200000000304,6,улица,ул.,Нусупбекова
1335,2020-09-03T10:26:20.482Z,2020-09-03T10:26:20.482Z,1074,1,200000001074,6,улица,ул.,Огарева
1001,2020-09-03T10:26:20.409Z,2022-11-15T12:48:31.799769Z,419,1,200000000419,6,улица,ул.,Омарова
491,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,78,1,200000000078,13,микрорайон,мкр.,Орбита 1
492,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,79,1,200000000079,13,микрорайон,мкр.,Орбита 2
493,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,80,1,200000000080,13,микрорайон,мкр.,Орбита 3
494,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,81,1,200000000081,13,микрорайон,мкр.,Орбита 4
3505,2025-01-31T10:35:33.976368Z,2025-01-31T10:35:33.976168Z,51534,1,200000051534,6,улица,ул.,Орджоникидзе
2794,2024-11-27T10:52:16.643233Z,2024-11-27T10:52:16.643028Z,50823,1,200000050823,6,улица,ул.,Осиет
764,2020-09-03T10:26:20.374Z,2020-09-03T10:26:20.374Z,683,1,200000000683,6,улица,ул.,Осипенко
3478,2025-01-31T10:21:17.673822Z,2025-01-31T10:21:17.673624Z,51507,1,200000051507,6,улица,ул.,Оспанхана Аубакирова
994,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,409,1,200000000409,6,улица,ул.,Павлодарская
928,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,241,1,200000000241,6,улица,ул.,Панфилова
3500,2025-01-31T10:34:11.694110Z,2025-01-31T10:34:11.693812Z,51529,1,200000051529,6,улица,ул.,Папанина
422,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,8384,1,200000008384,6,улица,ул.,Пирогова
1298,2020-09-03T10:26:20.482Z,2020-09-03T10:26:20.482Z,1036,1,200000001036,6,улица,ул.,Писарева
253,2020-09-03T10:26:20.302Z,2020-09-03T10:26:20.302Z,6881,1,200000006881,6,улица,ул.,ПК Горный гигант
2097,2024-02-22T05:24:28.348796Z,2024-02-22T05:24:28.348578Z,50130,1,200000050130,6,улица,ул.,ПК Кунаева
2492,2024-10-22T08:43:10.423277Z,2024-10-22T08:43:10.422899Z,50527,1,200000050527,74,Садовое товарищество,ст,"ПКСТ Картограф 1, улица Восточная"
2476,2024-10-22T08:37:34.365907Z,2024-10-22T08:37:54.538911Z,50484,1,200000050484,74,Садовое товарищество,ст,"ПКСТ Картограф 1, улица Западная"
2496,2024-10-23T10:55:40.758519Z,2024-10-23T10:55:50.800531Z,50512,1,200000050512,74,Садовое товарищество,ст,"ПКСТ Картограф 1, улица Приовражная"
2493,2024-10-22T08:43:14.869698Z,2024-10-22T08:43:14.869346Z,50528,1,200000050528,74,Садовое товарищество,ст,"ПКСТ Картограф 1, улица Северная"
2491,2024-10-22T08:43:09.481391Z,2024-10-22T08:43:09.480768Z,50526,1,200000050526,74,Садовое товарищество,ст,"ПКСТ Труд-2, улица Приовражная"
765,2020-09-03T10:26:20.374Z,2020-09-03T10:26:20.374Z,684,1,200000000684,13,микрорайон,мкр.,ПМК 610 (Мамыр)
1581,2020-09-03T10:26:20.522Z,2020-09-03T10:26:20.522Z,2781,1,200000002781,6,улица,ул.,Подключение BeeTV
3606,2025-03-20T05:21:23.942035Z,2025-03-20T05:21:23.941790Z,51635,1,200000051635,6,улица,ул.,Покрышкина
234,2020-09-03T10:26:20.302Z,2020-09-03T10:26:20.302Z,6561,1,200000006561,6,улица,ул.,Политехническая
1056,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,320,1,200000000320,6,улица,ул.,Попова
959,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,275,1,200000000275,6,улица,ул.,Прокофьева
1037,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,299,1,200000000299,6,улица,ул.,Пушкина
457,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,31,1,200000000031,6,улица,ул.,Пятницкого
920,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,233,1,200000000233,6,улица,ул.,Радостовца
1034,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,296,1,200000000296,8,проспект,просп.,Райымбека
1077,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,343,1,200000000343,6,улица,ул.,Римского-Корсакова
921,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,234,1,200000000234,6,улица,ул.,Розыбакиева
3613,2025-03-20T05:23:17.019493Z,2025-03-20T05:23:17.019249Z,51642,1,200000051642,6,улица,ул.,Руставели
460,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,35,1,200000000035,6,улица,ул.,Рыскулбекова
1491,2020-09-03T10:26:20.482Z,2022-11-15T12:50:52.636223Z,1741,1,200000001741,6,улица,ул.,Сагадата Нурмагамбетова
2798,2024-11-27T10:52:52.536527Z,2024-11-27T10:52:52.536275Z,50827,1,200000050827,74,Садовое товарищество,ст,садоводческое товарищество Буран
2745,2024-11-27T09:10:09.896511Z,2024-11-27T09:10:09.896312Z,50774,1,200000050774,74,Садовое товарищество,ст,садоводческое товарищество Свежесть
2790,2024-11-27T10:51:49.396265Z,2024-11-27T10:51:49.395031Z,50819,1,200000050819,74,Садовое товарищество,ст,садоводческое товарищество Эдельвейс
2763,2024-11-27T10:47:29.643862Z,2024-11-27T10:47:29.643481Z,50792,1,200000050792,74,Садовое товарищество,ст,садоводческое товарищество Энергетик-2
2764,2024-11-27T10:47:30.418415Z,2024-11-27T10:47:30.418164Z,50793,1,200000050793,74,Садовое товарищество,ст,садоводческое товарищество Энергия
2796,2024-11-27T10:52:18.035352Z,2024-11-27T10:52:18.035124Z,50825,1,200000050825,74,Садовое товарищество,ст,садоводческое товарищество Энергия-3
766,2020-09-03T10:26:20.374Z,2020-09-03T10:26:20.374Z,685,1,200000000685,3,бульвар,бульв.,Садовый (Мамыр)
767,2020-09-03T10:26:20.374Z,2020-09-03T10:26:20.374Z,686,1,200000000686,6,улица,ул.,Саина
252,2020-09-03T10:26:20.302Z,2020-09-03T10:26:20.302Z,6861,1,200000006861,13,микрорайон,мкр.,Сайран
931,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,244,1,200000000244,13,микрорайон,мкр.,Самал 1
937,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,251,1,200000000251,13,микрорайон,мкр.,Самал 2
2107,2024-04-12T11:42:48.120056Z,2024-04-12T11:42:48.119838Z,50140,1,200000050140,13,микрорайон,мкр.,Самал 3
1813,2022-11-15T12:50:54.138911Z,2024-10-01T09:54:34.510526Z,10506,1,200000010506,6,улица,ул.,Санаторная
941,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,255,1,200000000255,6,улица,ул.,Сатпаева
768,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,687,1,200000000687,6,улица,ул.,Сауранбаева Тлеуберды
217,2020-09-03T10:26:20.302Z,2020-09-03T10:26:20.302Z,6282,1,200000006282,6,улица,ул.,Саурык батыра
333,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,7301,1,200000007301,13,микрорайон,мкр.,Саялы
1814,2022-11-15T12:50:54.232587Z,2022-11-15T12:50:54.232233Z,8946,1,200000008946,6,улица,ул.,Северное кольцо
440,2020-09-03T10:26:20.338Z,2022-11-25T18:12:24.377585Z,13,1,200000000013,8,проспект,просп.,Сейфуллина
1392,2020-09-03T10:26:20.482Z,2022-11-15T12:48:32.924888Z,1142,1,200000001142,6,улица,ул.,Серикова
1179,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,524,1,200000000524,6,улица,ул.,Си-Синхая
1815,2022-11-15T12:50:54.275421Z,2022-11-15T12:50:54.275066Z,10807,1,200000010807,6,улица,ул.,Скрябина
769,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,688,1,200000000688,10,проезд,проезд,Солнечный (Мамыр)
1168,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,512,1,200000000512,6,улица,ул.,Солодовникова
770,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,689,1,200000000689,6,улица,ул.,Спартака
771,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,690,1,200000000690,6,улица,ул.,Спортивная (Мамыр)
2484,2024-10-22T08:42:38.331165Z,2024-10-22T08:42:38.330947Z,50519,1,200000050519,74,Садовое товарищество,ст,СТ Алма-3а
3615,2025-03-20T05:24:48.098126Z,2025-03-20T05:24:48.097876Z,51644,1,200000051644,6,улица,ул.,Стальского
772,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,691,1,200000000691,6,улица,ул.,Станкевича
373,2020-09-03T10:26:20.338Z,2024-10-01T09:40:14.094650Z,7583,1,200000007583,6,улица,ул.,СТ Достык
2488,2024-10-22T08:42:55.319085Z,2024-10-22T08:42:55.318777Z,50523,1,200000050523,74,Садовое товарищество,ст,"СТ им. Дзержинского, улица Виноградная"
2494,2024-10-22T08:43:16.198979Z,2024-10-22T08:43:16.198644Z,50529,1,200000050529,74,Садовое товарищество,ст,"СТ им. Дзержинского, улица Восточная"
2487,2024-10-22T08:42:54.202650Z,2024-10-22T08:42:54.202380Z,50522,1,200000050522,74,Садовое товарищество,ст,"СТ им. Дзержинского, улица Грушовая"
2474,2024-10-22T08:25:09.759366Z,2024-10-22T08:25:09.759089Z,50476,1,200000050476,74,Садовое товарищество,ст,"СТ им.Дзержинского, улица Дзержинского"
2475,2024-10-22T08:34:33.108005Z,2024-10-22T08:34:43.152601Z,50486,1,200000050486,74,Садовое товарищество,ст,"СТ им. Дзержинского, улица Трудовая"
2477,2024-10-22T08:38:44.642579Z,2024-10-22T08:38:54.681754Z,50474,1,200000050474,74,Садовое товарищество,ст,СТ Источник
1816,2022-11-15T12:50:54.330337Z,2022-11-15T12:50:54.329891Z,8466,1,200000008466,6,улица,ул.,Стрелецкая
2486,2024-10-22T08:42:51.535641Z,2024-10-22T08:42:51.533578Z,50521,1,200000050521,74,Садовое товарищество,ст,"СТ Сирень, улица Совхозная"
2485,2024-10-22T08:42:50.800324Z,2024-10-22T08:42:50.800008Z,50520,1,200000050520,74,Садовое товарищество,ст,"СТ Сирень, улица Фруктовая"
2786,2024-11-27T10:51:44.820332Z,2024-11-27T10:51:44.820160Z,50815,1,200000050815,13,микрорайон,мкр.,"СТ Труд, ул. Трудовая"
2498,2024-10-24T08:31:47.529646Z,2024-10-24T08:32:07.674279Z,50502,1,200000050502,74,Садовое товарищество,ст,"СТ Энергетик, Переулок Макарова"
2499,2024-10-24T08:45:29.487281Z,2024-10-24T08:45:39.541927Z,50494,1,200000050494,74,Садовое товарищество,ст,"СТ Энергетик, Северный переулок"
2502,2024-10-24T08:54:52.618952Z,2024-10-24T08:55:52.744872Z,50451,1,200000050451,74,Садовое товарищество,ст,"СТ Энергетик, улица Солнечная"
2500,2024-10-24T08:47:40.182374Z,2024-10-24T08:53:10.721405Z,50487,1,200000050487,74,Садовое товарищество,ст,"СТ Энергетик, улица Энергетическая"
2482,2024-10-22T08:42:30.591949Z,2024-10-22T08:42:30.591706Z,50517,1,200000050517,74,Садовое товарищество,ст,"СТ Энергостроитель, улица Восточная"
2483,2024-10-22T08:42:33.614291Z,2024-10-22T08:42:33.614Z,50518,1,200000050518,74,Садовое товарищество,ст,"СТ Энергостроитель, улица Западная"
2495,2024-10-23T10:54:29.250070Z,2024-10-23T10:54:39.320839Z,50511,1,200000050511,74,Садовое товарищество,ст,"СТ Энергостроитель, улица Центральная"
459,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,34,1,200000000034,6,улица,ул.,Сулейменова
2005,2023-04-13T05:17:59.629343Z,2023-04-13T05:17:59.628060Z,50038,1,200000050038,6,улица,ул.,Сухамбаева
1494,2020-09-03T10:26:20.482Z,2020-09-03T10:26:20.482Z,1744,1,200000001744,8,проспект,просп.,Суюнбая
3320,2024-12-30T17:26:49.926268Z,2024-12-30T17:26:49.925963Z,51349,1,200000051349,6,улица,ул.,Сыгай
3479,2025-01-31T10:21:20.233147Z,2025-01-31T10:21:20.232701Z,51508,1,200000051508,6,улица,ул.,Сыганак
1175,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,520,1,200000000520,6,улица,ул.,Тажибаевой Патшайым
3362,2024-12-31T03:01:59.057628Z,2024-12-31T03:01:59.057368Z,51391,1,200000051391,7,переулок,пер.,Таргап
3323,2024-12-30T17:32:45.094124Z,2024-12-30T17:32:45.093868Z,51352,1,200000051352,6,улица,ул.,Таргап
1017,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,437,1,200000000437,13,микрорайон,мкр.,Тастак 1
326,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,6721,1,200000006721,13,микрорайон,мкр.,Тастак 2
1224,2020-09-03T10:26:20.446Z,2020-09-03T10:26:20.446Z,571,1,200000000571,13,микрорайон,мкр.,Таугуль
455,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,29,1,200000000029,13,микрорайон,мкр.,Таугуль 1
456,2020-09-03T10:26:20.338Z,2020-09-03T10:26:20.338Z,30,1,200000000030,13,микрорайон,мкр.,Таугуль 2
1429,2020-09-03T10:26:20.482Z,2020-09-03T10:26:20.482Z,1187,1,200000001187,13,микрорайон,мкр.,Таугуль (Яссауи)
3491,2025-01-31T10:33:33.770552Z,2025-01-31T10:33:33.770352Z,51520,1,200000051520,6,улица,ул.,Таштитова
1817,2022-11-15T12:50:54.385310Z,2022-11-15T12:50:54.384888Z,8467,1,200000008467,6,улица,ул.,Текелийская
949,2020-09-03T10:26:20.409Z,2020-09-03T10:26:20.409Z,264,1,200000000264,6,улица,ул.,Текстильная
3189,2024-12-23T12:28:52.699741Z,2024-12-23T12:28:52.699558Z,51218,1,200000051218,13,микрорайон,мкр.,"Теректы, квартал КазМиС"
3174,2024-12-23T12:28:01.271214Z,2024-12-23T12:28:01.270939Z,51203,1,200000051203,13,микрорайон,мкр.,"Теректы, ул. Айналмалы"
3183,2024-12-23T12:28:39.905180Z,2024-12-23T12:28:39.904827Z,51212,1,200000051212,13,микрорайон,мкр.,"Теректы, ул. Акадыр"
3188,2024-12-23T12:28:52.286981Z,2024-12-23T12:28:52.286747Z,51217,1,200000051217,13,микрорайон,мкр.,"Теректы, ул. Акжал"
3158,2024-12-23T12:16:12.692617Z,2024-12-23T12:16:12.692373Z,51187,1,200000051187,13,микрорайон,мкр.,"Теректы, ул. Акжаркын"
3208,2024-12-23T12:29:54.144355Z,2024-12-23T12:29:54.143815Z,51237,1,200000051237,13,микрорайон,мкр.,"Теректы, ул. Аккия"
3159,2024-12-23T12:16:12.789043Z,2024-12-23T12:16:12.788825Z,51188,1,200000051188,13,микрорайон,мкр.,"Теректы, ул. Актилек"
3186,2024-12-23T12:28:49.998793Z,2024-12-23T12:28:49.998590Z,51215,1,200000051215,13,микрорайон,мкр.,"Теректы, ул. Алтын Гасыр"
3207,2024-12-23T12:29:53.972452Z,2024-12-23T12:29:53.972275Z,51236,1,200000051236,13,микрорайон,мкр.,"Теректы, ул. Аманбоктер"
3170,2024-12-23T12:27:58.053555Z,2024-12-23T12:27:58.053279Z,51199,1,200000051199,13,микрорайон,мкр.,"Теректы, ул. Байгара"
3209,2024-12-23T12:29:56.511541Z,2024-12-23T12:29:56.511260Z,51238,1,200000051238,13,микрорайон,мкр.,"Теректы, ул. Байыркум"
3200,2024-12-23T12:29:17.693344Z,2024-12-23T12:29:17.693107Z,51229,1,200000051229,13,микрорайон,мкр.,"Теректы, ул. Бегайым"
3215,2024-12-23T12:30:25.484947Z,2024-12-23T12:30:25.484665Z,51244,1,200000051244,13,микрорайон,мкр.,"Теректы, ул. Белкараган"
3191,2024-12-23T12:28:53.569421Z,2024-12-23T12:28:53.569206Z,51220,1,200000051220,13,микрорайон,мкр.,"Теректы, ул. Бестогай"
3157,2024-12-23T12:16:12.572275Z,2024-12-23T12:16:12.572068Z,51186,1,200000051186,13,микрорайон,мкр.,"Теректы, ул. Жагалтай"
