"consumer_id";"devices_count";"frequency";"recency";"monetary"
12517069;2;"51.0";"3.25";"1873.21428572"
12517084;2;"33.25";"10.0";"2678.57142858"
12517094;2;"60.5";"3.5";"2943.45238096"
12517105;2;"37.25";"26.5";"1873.21428572"
12517112;3;"61.0";"2.5";"3489.5833333200003"
12517118;2;"68.0";"3.0";"2961.309523806667"
12517158;1;"64.5";"2.0";"2678.57142857"
12517175;4;"63.375";"2.875";"5357.14285716"
12517183;4;"83.0";"2.125";"5654.76190478"
12517194;2;"65.0";"4.5";"3595.238095246667"
12517218;1;"39.5";"4.0";"1902.9851190533327"
12517229;1;"3.0";"30.0";"1873.21428572"
12517244;2;"63.0";"3.5";"1873.21428572"
12517268;2;"82.5";"3.25";"1873.21428572"
12517285;2;"52.5";"4.25";"1873.21428572"
12517294;2;"79.5";"2.0";"2678.5714327466667"
12517302;1;"29.5";"2.0";"1873.22321429"
12517316;1;"88.5";"2.0";"4655.952380953333"
12517321;2;"56.75";"3.5";"2678.57142858"
12517323;1;"79.5";"2.0";"1873.22321429"
12517335;2;"80.0";"2.25";"1873.21428572"
12517336;2;"18.25";"8.0";"1873.21428572"
12517338;2;"60.0";"2.5";"2678.57142858"
12517363;2;"48.5";"3.5";"1873.21428572"
12517387;2;"83.5";"2.25";"1873.21428572"
12517390;1;"56.5";"4.0";"2829.50595238"
12517409;2;"80.75";"2.75";"3211.3095238200003"
12517412;2;"19.5";"2.0";"2321.42857142"
12517447;2;"72.75";"2.0";"1902.976190483333"
12517451;2;"60.0";"3.5";"3885.119047626666"
12517457;2;"79.0";"2.25";"2678.57142858"
12517465;3;"52.16666666666666";"2.6666666666666665";"7002.976190466667"
12517506;5;"19.6";"35.0";"2678.57142858"
12517539;1;"18.5";"53.5";"1873.21428572"
12517551;5;"78.2";"2.2";"4683.0357143"
12517555;2;"84.75";"2.0";"4642.85714286"
12517560;2;"55.5";"3.75";"2857.1428571400006"
12517565;2;"73.75";"2.0";"2321.42857142"
12517573;2;"88.5";"2.0";"2423.2142857066665"
12517581;2;"82.0";"2.0";"2321.42857142"
12517595;2;"89.25";"2.0";"8190.782738103334"
12517603;1;"10.0";"11.0";"2321.42857143"
12517607;1;"69.0";"2.0";"2678.57142857"
12517613;3;"7.333333333333333";"2.5";"523.82142858"
12517626;4;"12.0";"5.333333333333333";"1873.21428572"
12517635;2;"44.75";"33.5";"2824.404761913333"
12517669;3;"58.16666666666666";"3.8333333333333335";"2809.82142858"
12517692;2;"85.0";"2.0";"2729.589285713333"
12517702;2;"54.75";"3.0";"2496.6011904733336"
12517708;1;"51.5";"2.5";"1873.21428572"
12517723;2;"35.5";"28.25";"1873.21428572"
12517776;1;"54.0";"3.0";"2678.57142857"
12517778;2;"83.5";"2.25";"2932.73809524"
12517803;2;"72.0";"3.0";"2321.42857142"
12517805;2;"36.0";"5.25";"1873.21428572"
12517812;1;"86.5";"2.0";"2170.84226191"
12517814;2;"22.75";"16.0";"2559.91071429"
12517818;2;"17.25";"5.5";"2678.57142858"
12517821;1;"87.0";"2.0";"2678.57142857"
12517873;1;"67.0";"2.0";"1873.22321429"
12517917;2;"54.25";"2.0";"1873.21428572"
12517923;2;"41.75";"3.5";"1873.21428572"
12517970;2;"49.5";"2.75";"1873.21428572"
12517976;1;"77.5";"2.0";"2678.57142857"
12517993;2;"77.0";"2.25";"2678.57142858"
12518000;1;"90.0";"2.0";"2321.42857143"
12518006;2;"66.25";"2.0";"3738.0952381"
12518018;4;"68.5";"2.625";"4567.488095236667"
12518023;1;"11.0";"22.0";"2321.42857143"
12518041;1;"83.5";"2.0";"2321.42857143"
12518043;2;"71.75";"2.0";"2146.529761913333"
12518066;1;"62.0";"5.0";"2321.42857143"
12518080;2;"68.75";"2.0";"2678.57142858"
12518106;1;"38.0";"11.5";"1873.22321429"
12518139;2;"42.5";"7.5";"2376.1904761966666"
12518149;2;"28.75";"10.25";"1873.21428572"
12518163;2;"67.75";"9.0";"2810.71428572"
12518192;2;"76.75";"2.25";"3246.95238096"
12518202;2;"36.25";"8.75";"1873.21428572"
12518241;1;"38.0";"6.0";"2521.24107143"
12518244;4;"54.75";"6.75";"5622.023809540001"
12518257;1;"16.5";"2.5";"1873.22321429"
12518272;2;"71.0";"4.5";"2976.1904762"
12518288;1;"57.5";"2.5";"1873.21428572"
12518329;3;"12.5";"27.5";"1873.21428572"
12518385;2;"60.5";"3.0";"1873.21428572"
12518390;2;"81.25";"2.0";"2678.57142858"
12518402;2;"52.5";"2.0";"1873.21428572"
12518469;1;"46.0";"6.0";"2678.57142857"
12518492;2;"10.75";"63.0";"1873.21428572"
12518542;2;"77.25";"2.25";"2321.42857142"
12518559;1;"65.0";"3.0";"2678.57142857"
12518575;2;"69.75";"2.25";"2321.42857142"
12518609;1;"50.5";"3.0";"2321.42857142"
12518625;3;"42.16666666666666";"3.5";"1873.21428572"
12518633;1;"52.5";"5.5";"1873.22321429"
12518637;2;"69.5";"2.75";"3181.5476190566665"
12518654;3;"50.833333333333336";"6.166666666666667";"3482.1428571300003"
12518657;1;"75.0";"2.0";"2321.42857143"
12518659;2;"72.5";"2.75";"3065.4761904700003"
12518660;1;"10.5";"61.0";"1873.21428572"
12518681;2;"79.5";"2.75";"2824.4047618966665"
12518690;1;"30.5";"20.0";"1977.791666673333"
12518691;2;"26.0";"4.0";"1977.791666673333"
12518721;2;"62.25";"4.75";"2321.42857142"
12518725;2;"29.75";"3.75";"1952.375"
12518734;2;"69.0";"2.0";"2321.42857142"
12518738;2;"47.25";"5.0";"2321.42857142"
12518747;1;"28.5";"14.5";"1873.21428572"
12518768;3;"20.0";"51.333333333333336";"2726.1904762"
12518792;2;"44.25";"21.75";"1873.21428572"
12518795;2;"36.0";"2.0";"2138.0952381"
12518810;2;"58.0";"3.25";"1873.21428572"
12518840;2;"73.25";"3.0";"15562.500000003332"
12518841;2;"41.25";"2.0";"2678.5714285800004"
12518842;1;"51.5";"4.0";"2678.57142858"
12518848;2;"43.75";"27.5";"2321.42857142"
12518850;2;"85.5";"2.0";"2678.57142858"
12518857;1;"33.5";"5.5";"1571.0833333333333"
12518863;1;"48.0";"13.0";"1600.0"
12518875;2;"75.0";"2.5";"2321.42857142"
12518877;2;"46.25";"2.75";"2321.42857142"
12518888;1;"50.5";"4.5";"2678.57142857"
12518898;2;"56.5";"3.75";"1873.21428572"
12518905;1;"84.5";"2.0";"2321.42857142"
12518919;2;"12.75";"18.75";"1873.21428572"
12518920;1;"85.5";"2.0";"2321.42857143"
12518929;1;"14.0";"6.5";"1873.22321429"
12518950;1;"90.0";"2.0";"1601.7857142866667"
12518955;2;"88.25";"2.0";"4696.42857142"
12518968;2;"11.25";"18.75";"1873.21428572"
12518973;1;"77.5";"3.5";"1600.0"
12518989;2;"43.0";"47.0";"1873.21428572"
12519000;1;"15.0";"19.0";"936.60714286"
12519014;2;"46.0";"6.25";"2678.57142858"
12519037;5;"32.3";"34.25";"2829.8750000066666"
12519052;1;"45.5";"2.0";"1873.22321429"
12519054;1;"66.0";"2.0";"2678.57142857"
12519062;2;"43.75";"22.0";"1873.21428572"
12519067;1;"37.5";"5.5";"1873.21428572"
12519073;2;"54.75";"6.5";"2633.82142858"
12519100;3;"56.16666666666666";"5.666666666666667";"2809.82142858"
12519110;2;"51.5";"2.0";"1873.21428572"
12519122;1;"35.0";"3.0";"2678.57142858"
12519134;2;"49.0";"2.0";"2946.42857142"
12519138;2;"68.75";"9.75";"2321.42857142"
12519161;1;"37.5";"31.5";"2678.57142857"
12519175;2;"41.5";"4.25";"1873.21428572"
12519183;2;"33.5";"11.75";"2321.42857142"
12519189;2;"57.0";"8.75";"1977.791666673333"
12519205;2;"16.25";"2.5";"1873.21428572"
12519216;2;"80.75";"2.0";"2827.38095239"
12519267;2;"69.75";"2.5";"2321.42857142"
12519285;1;"83.5";"2.0";"2321.42857143"
12519287;2;"43.75";"2.5";"2321.42857142"
12519290;2;"59.5";"2.5";"1873.21428572"
12519294;1;"80.5";"2.0";"1873.21428572"
12519305;1;"37.5";"17.5";"1873.22321429"
12519306;2;"44.75";"2.0";"2321.42857142"
12519307;2;"49.0";"3.75";"1873.21428572"
12519322;1;"88.0";"2.0";"2678.57142857"
12519328;1;"28.0";"4.5";"2508.0357142766666"
12519366;2;"31.75";"2.0";"1873.21428572"
12519385;1;"76.5";"3.0";"2138.10416667"
12519400;1;"80.5";"2.5";"2879.166666673333"
12519411;2;"61.5";"3.25";"2321.42857142"
12519415;2;"72.0";"2.0";"2022.02380953"
12519422;1;"71.5";"2.0";"3562.5"
12519426;2;"78.75";"2.5";"1873.21428572"
12519451;2;"89.5";"2.0";"3746.44642858"
12519454;2;"42.5";"11.0";"2809.82142858"
12519455;2;"64.75";"3.0";"2678.57142858"
12519468;2;"22.25";"11.75";"1873.21428572"
12519471;2;"68.5";"3.0";"2138.0952381"
12519482;1;"72.0";"2.0";"1873.21428572"
12519504;2;"18.25";"19.5";"1873.21428572"
12519509;1;"50.5";"3.0";"1873.22321429"
12519513;1;"67.0";"2.0";"1873.22321429"
12519520;2;"80.25";"2.25";"2827.38095239"
12519525;2;"88.0";"2.25";"2321.42857142"
12519530;2;"86.5";"2.0";"2678.57142858"
12519540;2;"79.0";"3.0";"2880.95238095"
12519543;1;"43.0";"8.5";"1977.791666673333"
12519560;1;"71.5";"2.0";"2678.57142858"
12519562;2;"31.5";"2.5";"1873.21428572"
12519564;2;"37.75";"10.75";"2321.42857142"
12519566;1;"75.0";"2.5";"2551.7946428600003"
12519574;2;"47.75";"3.25";"2678.57142858"
12519586;1;"68.5";"3.5";"1873.22321429"
12519599;1;"59.5";"3.5";"1873.21428572"
12519605;2;"55.25";"2.0";"2598.64285714"
12519618;2;"85.0";"2.0";"2678.57142858"
12519656;2;"77.25";"2.5";"3482.1428571400006"
12519659;1;"70.5";"2.0";"1897.0327381"
12519672;2;"61.5";"2.25";"1873.21428572"
12519692;1;"79.0";"2.0";"2551.7946428600003"
12519693;2;"54.0";"4.75";"2369.4226190466666"
12519709;2;"74.0";"2.5";"1873.21428572"
12519710;2;"64.25";"5.75";"2678.57142858"
12519724;2;"43.0";"6.25";"1873.21428572"
12519756;2;"78.0";"2.25";"2321.42857142"
12519780;1;"69.5";"5.0";"1873.22321429"
12519781;2;"76.0";"2.75";"1873.21428572"
12519784;2;"89.5";"2.0";"2678.57142858"
12519786;4;"16.875";"14.75";"2154.297619053333"
12519788;1;"42.5";"6.0";"1606.6041666666667"
12519791;2;"87.25";"2.0";"1873.21428572"
12519793;1;"88.0";"2.0";"2886.9047619033336"
12519804;2;"53.0";"5.25";"3114.2857142900007"
12519808;2;"25.5";"44.5";"2493.750000005"
12519811;2;"63.0";"2.5";"4717.26190477"
12519813;2;"24.25";"6.0";"2440.4761904666666"
12519820;3;"65.83333333333333";"3.5";"4285.714285710001"
12519821;2;"88.5";"2.25";"2321.42857142"
12519823;2;"25.0";"2.0";"1873.21428572"
12519834;1;"42.5";"34.5";"1873.22321429"
12519839;2;"47.25";"22.25";"2678.57142858"
12519844;2;"46.0";"7.25";"1873.21428572"
12519848;2;"43.5";"9.0";"3346.42857143"
12519852;4;"56.5";"3.125";"4642.85714284"
12519854;2;"83.5";"2.0";"1897.0238095333327"
12519866;1;"39.5";"43.0";"1873.22321429"
12519875;2;"83.0";"3.75";"3382.14285715"
12519877;2;"31.75";"3.5";"3144.0476190533336"
12519880;3;"66.83333333333333";"2.5";"4017.85714287"
12519893;2;"43.5";"6.25";"2678.57142858"
12519904;2;"43.25";"5.25";"2678.57142858"
12519905;2;"57.75";"7.25";"2678.57142858"
12519944;1;"86.0";"2.0";"2321.42857142"
12519953;1;"64.5";"2.0";"1873.22321429"
12519957;2;"25.5";"10.25";"2678.57142858"
12519966;1;"87.5";"2.5";"2321.42857143"
12519984;2;"33.25";"12.25";"2402.97619048"
12519996;1;"18.5";"11.0";"1889.111607145"
12520001;2;"70.25";"3.0";"2678.57142858"
12520019;2;"65.0";"2.5";"3025.2023809566667"
12520023;1;"45.5";"8.5";"1873.22321429"
12520060;1;"23.5";"9.5";"1873.21428572"
12520061;4;"83.125";"2.375";"4907.73809522"
12520064;2;"8.0";"16.0";"2321.42857142"
12520068;2;"84.75";"2.0";"2321.42857142"
12520070;1;"50.0";"6.0";"1873.21428572"
12520072;1;"66.0";"2.5";"2321.42857143"
12520074;2;"33.25";"23.5";"1873.21428572"
12520080;1;"90.0";"2.0";"2321.42857143"
12520086;2;"61.5";"2.0";"2496.6011904733336"
12520110;2;"75.0";"2.0";"2321.42857142"
12520127;2;"73.75";"2.0";"1873.21428572"
12520134;1;"3.0";"45.5";"1873.22321429"
12520138;1;"83.0";"3.0";"2678.57142857"
12520148;1;"88.5";"2.0";"2470.23809524"
12520156;2;"58.5";"2.0";"1873.21428572"
12520175;1;"82.5";"2.0";"2321.42857142"
12520189;1;"28.0";"2.5";"1873.22321429"
12520190;2;"4.25";"53.5";"1873.21428572"
12520195;2;"81.0";"2.25";"2321.42857142"
12520197;2;"75.75";"2.5";"2321.42857142"
12520206;2;"41.0";"21.5";"1873.21428572"
12520214;2;"85.5";"4.5";"2863.9404761933333"
12520217;2;"83.0";"3.25";"2363.095238086667"
12520219;1;"49.0";"5.0";"1873.22321429"
12520238;2;"60.25";"3.5";"3746.44642858"
12520244;2;"59.5";"10.5";"2678.57142858"
12520249;1;"75.0";"2.0";"7170.84226189"
12520264;2;"75.25";"2.75";"2809.83035715"
12520265;2;"41.25";"3.25";"2678.57142858"
12520266;3;"45.16666666666666";"30.5";"2447.02232143"
12520266;3;"45.16666666666666";"30.5";"2857.14285714"
12520272;1;"26.5";"3.5";"2809.82142858"
12520274;2;"9.75";"23.0";"1873.21428572"
12520276;2;"57.5";"5.25";"2882.49107143"
12520278;2;"68.25";"2.0";"1873.21428572"
12520282;3;"58.833333333333336";"13.833333333333334";"4017.85714287"
12520289;1;"87.5";"2.5";"1873.22321429"
12520297;2;"55.0";"2.25";"1873.21428572"
12520298;2;"77.75";"2.25";"2678.57142858"
12520302;2;"86.0";"2.0";"2321.42857142"
12520310;2;"32.75";"7.5";"2809.83035715"
12520321;2;"28.5";"8.75";"2678.57142858"
12520342;2;"86.0";"2.25";"2321.42857142"
12520344;2;"67.0";"2.75";"2321.42857142"
12520346;2;"55.0";"2.0";"1873.21428572"
12520348;2;"28.0";"12.5";"2857.1428571400006"
12520369;1;"75.5";"2.0";"3885.119047626666"
12520383;2;"69.0";"2.25";"2678.57142858"
12520390;2;"77.75";"3.5";"2321.42857142"
12520400;2;"10.25";"15.0";"1873.21428572"
12520403;2;"83.75";"2.0";"3382.14285715"
12520416;1;"59.5";"4.5";"2678.57142857"
12520418;2;"63.75";"2.0";"2809.83035715"
12520421;2;"57.0";"7.75";"1873.21428572"
12520426;2;"81.0";"2.25";"2678.57142858"
12520428;1;"79.5";"2.0";"1873.22321429"
12520429;2;"51.75";"5.25";"1977.791666673333"
12520452;2;"78.25";"2.25";"1873.21428572"
12520454;2;"71.5";"3.5";"4642.85714286"
12520460;2;"71.0";"2.5";"1873.21428572"
12520468;2;"80.75";"2.0";"3482.1428571400006"
12520470;3;"64.0";"4.166666666666667";"3074.70238096"
12520472;1;"56.0";"2.0";"1873.22321429"
12520475;2;"55.0";"3.75";"1873.21428572"
12520478;2;"31.75";"8.75";"1873.21428572"
12520489;2;"67.0";"3.75";"4017.85714286"
12520490;2;"81.75";"2.75";"1873.21428572"
12520491;1;"24.0";"8.0";"2321.42857143"
12520492;1;"89.0";"2.0";"1873.22321429"
12520503;2;"53.5";"2.75";"3746.44642858"
12520504;1;"31.5";"3.0";"1873.21428572"
12520507;1;"73.0";"2.0";"1873.22321429"
12520513;2;"41.0";"4.5";"2678.57142858"
12520516;1;"87.0";"2.0";"2321.42857143"
12520517;2;"63.0";"3.0";"2678.57142858"
12520533;2;"40.25";"24.25";"1873.21428572"
12520556;2;"44.5";"4.25";"2818.66071428"
12520565;3;"70.83333333333333";"2.1666666666666665";"4285.714285710001"
12520571;3;"45.333333333333336";"6.666666666666667";"4017.85714287"
12520581;1;"80.5";"2.0";"2321.42857142"
12520584;1;"84.5";"2.5";"2321.42857143"
12520586;2;"84.25";"2.5";"2548.8095238133333"
12520592;2;"78.25";"2.25";"2427.13690476"
12520593;2;"37.0";"7.0";"1873.21428572"
12520597;2;"45.75";"2.5";"2678.57142858"
12520612;2;"73.5";"3.5";"1873.21428572"
12520620;2;"68.0";"2.75";"2321.42857142"
12520631;2;"36.0";"3.0";"2809.83035715"
12520633;2;"43.75";"4.5";"1873.21428572"
12520649;2;"48.75";"3.75";"2678.57142858"
12520663;2;"73.25";"2.0";"2321.42857142"
12520686;2;"50.25";"2.75";"1769.1488095266666"
12520709;1;"86.0";"2.5";"1873.22321429"
12520716;1;"71.5";"2.0";"1339.28571429"
12520744;1;"12.0";"24.5";"1873.2172619066664"
12520751;3;"81.83333333333333";"2.1666666666666665";"2809.82142858"
12520758;2;"86.0";"2.0";"2321.42857142"
12520774;2;"73.5";"2.5";"2402.97619048"
12520778;1;"37.0";"5.0";"2321.42857143"
12520781;2;"42.75";"3.75";"2032.25595238"
12520795;1;"8.0";"15.0";"1873.21428572"
12520806;2;"66.25";"3.75";"2678.57142858"
12520816;7;"64.78571428571429";"4.285714285714286";"20751.08928573333"
12520828;1;"58.5";"2.5";"2678.57142857"
12520829;2;"76.75";"2.25";"2376.1904761966666"
12520839;2;"74.0";"2.25";"2678.57142858"
12520854;4;"13.875";"43.125";"2752.4880952400003"
12520863;2;"53.25";"8.5";"1873.21428572"
12520871;1;"72.5";"3.5";"2667.85714286"
12520885;1;"78.0";"2.0";"1873.22321429"
12520889;2;"68.5";"3.25";"1873.21428572"
12520917;2;"53.25";"2.75";"1873.21428572"
12520925;2;"54.75";"3.25";"2222.35119048"
12520928;1;"56.0";"2.5";"2402.98511905"
12520935;2;"68.25";"3.25";"1873.21428572"
12520950;1;"82.0";"2.0";"1873.22321429"
12520958;1;"86.0";"2.0";"2678.57142857"
12520960;3;"55.833333333333336";"23.5";"3482.1428571300003"
12520966;2;"8.75";"48.0";"2678.57142858"
12520969;2;"37.5";"5.0";"1873.21428572"
12520985;3;"28.83333333333333";"2.25";"1561.0178571466668"
12520998;2;"62.75";"2.75";"2321.42857142"
12521002;1;"86.5";"2.5";"1873.22321429"
12521007;2;"45.75";"10.25";"1873.21428572"
12521008;3;"73.5";"4.5";"4732.4404762"
12521020;1;"84.0";"2.0";"2678.57142857"
12521028;2;"42.0";"3.25";"1873.21428572"
12521031;3;"75.16666666666667";"2.833333333333333";"4372.321428576667"
12521038;2;"83.25";"2.25";"2531.0357142800003"
12521043;2;"61.0";"5.75";"3289.880952386666"
12521053;1;"53.0";"2.0";"2678.57142858"
12521056;2;"6.25";"8.0";"1873.21428572"
12521082;2;"43.0";"29.0";"2866.07142857"
12521104;2;"77.25";"2.5";"2738.0952381"
12521108;2;"72.5";"2.25";"2321.42857142"
12521115;2;"76.5";"2.0";"1873.21428572"
12521117;2;"66.0";"3.5";"3705.357142863333"
12521132;1;"53.0";"5.0";"2321.42857143"
12521145;2;"62.0";"4.25";"2678.57142858"
12521146;2;"31.5";"3.5";"1873.21428572"
12521150;2;"72.25";"2.0";"1873.21428572"
12521153;3;"44.66666666666666";"2.5";"4539.544642866666"
12521160;2;"83.75";"2.25";"2321.42857142"
12521181;2;"85.5";"2.25";"2678.57142858"
12521200;1;"60.5";"3.5";"1873.22321429"
12521201;1;"11.5";"65.5";"2928.57142857"
12521209;3;"40.66666666666666";"33.166666666666664";"2734.267857143333"
12521228;2;"32.5";"2.0";"2678.57142858"
12521252;2;"42.75";"3.75";"1873.21428572"
12521255;3;"83.83333333333333";"2.1666666666666665";"3586.309523796667"
12521264;1;"19.5";"43.0";"2321.4285714266666"
12521269;1;"22.0";"10.5";"2678.57142857"
12521275;2;"14.25";"11.0";"1873.21428572"
12521289;1;"62.5";"2.0";"1873.21428572"
12521309;2;"78.0";"2.25";"2678.57142858"
12521314;1;"63.5";"2.5";"1873.22321429"
12521324;2;"71.75";"7.5";"2976.1904762"
12521325;2;"65.75";"2.0";"4151.78571429"
12521337;1;"44.5";"2.0";"3560.714285723333"
12521338;2;"68.75";"2.5";"2678.57142858"
12521354;1;"63.0";"3.5";"1144.74107143"
12521380;1;"74.0";"2.5";"2678.57142857"
12521391;1;"81.0";"4.0";"2678.57142857"
12521404;1;"27.0";"13.5";"1873.21428572"
12521405;2;"37.75";"3.0";"2678.57142858"
12521420;2;"62.75";"2.0";"1873.21428572"
12521425;2;"53.25";"2.0";"2358.160714293333"
12521434;2;"53.25";"5.25";"2059.0595238133333"
12521456;2;"88.5";"2.0";"2338.392857133333"
12521480;1;"83.0";"2.0";"2678.57142858"
12521495;3;"27.5";"5.333333333333333";"2809.82142858"
12521525;2;"69.25";"2.0";"2321.42857142"
12521535;2;"8.5";"23.5";"2321.42857142"
12521569;2;"39.25";"15.75";"1873.21428572"
12521584;1;"65.0";"3.5";"2678.57142857"
12521591;1;"72.0";"2.0";"2321.42857142"
12521611;2;"87.0";"2.0";"9454.369047630002"
12521627;2;"21.5";"6.5";"1873.21428572"
12521692;2;"72.25";"4.25";"2321.42857142"
12521700;1;"89.5";"2.0";"1704.4642857166666"
12521705;1;"82.5";"2.0";"936.60714286"
12521710;2;"75.0";"2.0";"2321.42857142"
12521715;2;"27.75";"4.0";"1873.21428572"
12521722;2;"58.75";"16.5";"2687.5000000100003"
12521727;2;"46.75";"2.0";"2678.57142858"
12521730;1;"60.5";"2.5";"2321.42857143"
12521750;2;"77.5";"2.25";"2742.345238086667"
12521765;2;"54.5";"2.5";"2321.42857142"
12521773;2;"41.75";"3.0";"2321.42857142"
12521783;2;"23.25";"5.75";"2321.42857142"
12521804;4;"53.25";"2.0";"4062.5000041766666"
12521805;4;"79.375";"2.375";"4642.85714284"
12521812;2;"30.0";"12.75";"1873.21428572"
12521818;2;"41.0";"2.0";"1873.21428572"
12521825;2;"88.25";"2.0";"2321.42857142"
12521826;1;"55.0";"2.0";"1873.22321429"
12521829;2;"51.25";"36.0";"1897.02380953"
12521833;1;"65.5";"2.0";"2848.2142857500003"
12521839;1;"77.5";"2.0";"3746.44642858"
12521843;2;"84.0";"2.0";"2321.42857142"
12521844;2;"54.25";"3.75";"2321.42857142"
12521854;2;"54.25";"17.75";"1873.21428572"
12521864;2;"22.5";"2.0";"1002.540178575"
12521868;2;"28.0";"8.0";"1888.16369048"
12521869;1;"9.0";"26.0";"1873.22321429"
12521890;2;"36.5";"12.0";"1873.21428572"
12521892;2;"57.75";"4.75";"1972.8154761933336"
12521925;2;"67.0";"3.25";"2685.1686509"
12521933;1;"45.0";"4.5";"2678.57142857"
12521938;1;"62.5";"4.5";"1160.71428571"
12521945;2;"38.25";"2.0";"4568.8452381"
12521961;2;"45.25";"5.0";"1873.21428572"
12521962;2;"89.5";"2.0";"2678.57142858"
12521970;2;"9.5";"73.0";"1873.21428572"
12521975;2;"84.25";"2.0";"1873.21428572"
12521978;1;"87.0";"2.0";"2321.42857143"
12522003;1;"87.5";"2.0";"3924.089285716667"
12522012;2;"50.0";"16.75";"1882.14285715"
12522021;2;"76.75";"2.25";"2321.42857142"
12522022;1;"3.5";"46.5";"1873.21428572"
12522046;1;"59.5";"2.5";"2678.57142858"
12522054;2;"62.25";"4.0";"3092.2619047700005"
12522058;1;"90.0";"2.0";"2321.42857143"
12522073;1;"82.5";"2.0";"4798.818452386667"
12522079;2;"47.25";"3.0";"2321.42857142"
12522089;2;"79.25";"2.0";"1873.21428572"
12522113;2;"51.0";"7.75";"1873.21428572"
12522127;3;"76.83333333333333";"2.333333333333333";"3577.6785714366665"
12522147;2;"86.5";"2.0";"2321.42857142"
12522156;2;"43.5";"14.25";"2678.57142858"
12522165;2;"84.25";"2.0";"1873.21428572"
12522168;3;"25.5";"2.25";"2035.57142857"
12522181;2;"42.5";"15.5";"2678.57142858"
12522188;1;"31.5";"11.0";"1873.21428572"
12522228;2;"42.0";"2.0";"2678.57142858"
12522250;2;"71.25";"2.25";"2321.42857142"
12522252;1;"55.0";"5.5";"1873.21428572"
12522264;2;"61.25";"3.25";"2976.1904762"
12522266;1;"27.0";"12.0";"2678.57142858"
12522278;2;"59.25";"17.0";"2678.57142858"
12522296;2;"84.5";"2.5";"3089.2857142766666"
12522306;2;"86.5";"2.0";"3054.7619047666667"
12522312;2;"45.75";"4.25";"2321.42857142"
12522326;2;"48.25";"2.75";"2321.42857142"
12522370;1;"7.0";"10.0";"1873.22321429"
12522374;2;"81.0";"2.0";"2802.7202380933336"
12522392;2;"51.5";"3.25";"2678.57142858"
12522408;2;"45.25";"10.5";"2788.773809526667"
12522415;2;"52.25";"4.0";"3089.285714293333"
12522435;1;"84.5";"2.0";"2678.57142857"
12522437;2;"23.25";"28.75";"1873.21428572"
12522447;5;"46.5";"3.7";"7226.190476209999"
12522454;2;"40.5";"3.0";"1873.21428572"
12522461;2;"80.0";"2.0";"4508.9285714200005"
12522464;1;"87.0";"3.0";"3473.21428571"
12522488;1;"69.5";"2.0";"1339.28571429"
12522494;2;"51.25";"7.25";"2138.0952381"
12522497;2;"59.75";"4.0";"1393.47321429"
12522498;1;"63.0";"2.0";"2082.869047623333"
12522515;2;"44.75";"5.0";"1873.21428572"
12522521;2;"33.0";"3.0";"2678.57142858"
12522522;2;"38.75";"6.0";"1873.21428572"
12522541;1;"80.5";"2.0";"5846.4285714200005"
12522566;1;"88.0";"2.0";"2321.42857143"
12522580;2;"65.75";"2.75";"2678.57142858"
12522582;2;"68.75";"2.0";"2321.42857142"
12522588;4;"49.125";"12.125";"2833.63095239"
12522604;2;"56.5";"4.0";"2652.07142857"
12522609;2;"79.25";"2.5";"2943.45238096"
12522615;2;"88.0";"2.25";"5894.047619053333"
12522623;1;"81.5";"2.0";"1600.0"
12522641;2;"76.25";"3.0";"1873.21428572"
12522643;2;"86.0";"2.0";"2738.095238086667"
12522655;1;"86.5";"2.0";"2678.57142857"
12522664;1;"50.5";"2.0";"2678.57142857"
12522676;1;"33.5";"12.0";"1873.22321429"
12522679;1;"90.0";"2.0";"1873.22321429"
12522689;1;"79.5";"2.0";"3230.36607143"
12522691;2;"47.25";"25.5";"1873.21428572"
12522693;2;"60.5";"11.0";"2678.57142858"
12522738;2;"51.5";"2.75";"1873.21428572"
12522742;1;"30.5";"8.5";"936.60714286"
12522757;2;"23.5";"48.5";"2321.42857142"
12522759;1;"79.5";"2.0";"1873.21428572"
12522760;2;"61.5";"4.75";"1873.21428572"
12522763;2;"75.0";"2.25";"2138.0952381"
