id,parent_id,type,name,original_id,full_address,coordX,coordY
3455,3299.0,town,с.Шолаккайын,6518,"Карагандинская область, Каркаралинский район, с.Шолаккайын",,
3456,3299.0,town,зимовка Аралбай,6519,"Карагандинская область, Каркаралинский район, зимовка Аралбай",,
3457,3299.0,town,зимовка Аркалык,6520,"Карагандинская область, Каркаралинский район, зимовка Аркалык",,
3458,3299.0,town,зимовка Богенбай,6521,"Карагандинская область, Каркаралинский район, зимовка Богенбай",,
3459,3299.0,town,зимовка Кара,6522,"Карагандинская область, Каркаралинский район, зимовка Кара",,
3460,3299.0,town,кр.хоз Максат,6523,"Карагандинская область, Каркаралинский район, кр.хоз Максат",,
3461,3299.0,town,зимовка Мейирхан,6524,"Карагандинская область, Каркаралинский район, зимовка Мейирхан",,
3462,3299.0,town,зимовка Рымхан,6525,"Карагандинская область, Каркаралинский район, зимовка Рымхан",,
3463,3299.0,town,кр.хоз Шунгултай,6526,"Карагандинская область, Каркаралинский район, кр.хоз Шунгултай",,
3464,3299.0,town,с.Карабулак,6527,"Карагандинская область, Каркаралинский район, с.Карабулак",,
3465,3299.0,town,зимовка Акбиик,6528,"Карагандинская область, Каркаралинский район, зимовка Акбиик",,
3466,3299.0,town,"зимовка Акын, (с.о.Балкантау)",6529,"Карагандинская область, Каркаралинский район, зимовка Акын, (с.о.Балкантау)",,
3467,3299.0,town,зимовка Жумагуль,6530,"Карагандинская область, Каркаралинский район, зимовка Жумагуль",,
3468,3299.0,town,зимовка Конеккара,6531,"Карагандинская область, Каркаралинский район, зимовка Конеккара",,
3469,3299.0,town,зимовка Каратулки,6532,"Карагандинская область, Каркаралинский район, зимовка Каратулки",,
3470,3299.0,town,зимовка Онак,6533,"Карагандинская область, Каркаралинский район, зимовка Онак",,
3471,3299.0,town,зимовка Суржал,6534,"Карагандинская область, Каркаралинский район, зимовка Суржал",,
3472,3299.0,town,зимовка Центр 1,6535,"Карагандинская область, Каркаралинский район, зимовка Центр 1",,
3473,3299.0,town,Бригада 4,6536,"Карагандинская область, Каркаралинский район, Бригада 4",,
3474,3299.0,town,"с.Талды, (с.о.Балкантау)",6537,"Карагандинская область, Каркаралинский район, с.Талды, (с.о.Балкантау)",,
3475,3299.0,town,зимовка Алтай,6538,"Карагандинская область, Каркаралинский район, зимовка Алтай",,
3476,3299.0,town,зимовка Кызылколь,6539,"Карагандинская область, Каркаралинский район, зимовка Кызылколь",,
3477,3299.0,town,зимовка Талды,6540,"Карагандинская область, Каркаралинский район, зимовка Талды",,
3478,3299.0,town,зимовка Шоткара,6541,"Карагандинская область, Каркаралинский район, зимовка Шоткара",,
3479,3299.0,town,зимовка Атибай,6542,"Карагандинская область, Каркаралинский район, зимовка Атибай",,
3480,3299.0,town,"зимовка Асылбек, (с.о.Балкантау)",6543,"Карагандинская область, Каркаралинский район, зимовка Асылбек, (с.о.Балкантау)",,
3481,3299.0,town,"зимовка Карабулак, (с.о.Балкантау)",6544,"Карагандинская область, Каркаралинский район, зимовка Карабулак, (с.о.Балкантау)",,
3482,3299.0,town,"с.Айнабулак, (с.о.Балкантау)",6545,"Карагандинская область, Каркаралинский район, с.Айнабулак, (с.о.Балкантау)",,
3483,3299.0,town,зимовка Айдарлы,6546,"Карагандинская область, Каркаралинский район, зимовка Айдарлы",,
3484,3299.0,town,"зимовка Айнабулак, (с.о.Балкантау)",6547,"Карагандинская область, Каркаралинский район, зимовка Айнабулак, (с.о.Балкантау)",,
3485,3299.0,town,зимовка Буркитты,6548,"Карагандинская область, Каркаралинский район, зимовка Буркитты",,
3486,3299.0,town,зимовка Жырыккудук,6549,"Карагандинская область, Каркаралинский район, зимовка Жырыккудук",,
3487,3299.0,town,зимовка Кызылкайын,6550,"Карагандинская область, Каркаралинский район, зимовка Кызылкайын",,
3488,3299.0,town,зимовка Майдан,6551,"Карагандинская область, Каркаралинский район, зимовка Майдан",,
3489,3299.0,town,зимовка Тасоткель,6552,"Карагандинская область, Каркаралинский район, зимовка Тасоткель",,
3490,3299.0,town,зимовка Бирман,6553,"Карагандинская область, Каркаралинский район, зимовка Бирман",,
3491,3299.0,town,"зимовка Койтас, (с.о.Балкантау)",6554,"Карагандинская область, Каркаралинский район, зимовка Койтас, (с.о.Балкантау)",,
3492,3299.0,town,с.Бесоба,6555,"Карагандинская область, Каркаралинский район, с.Бесоба",,
3493,3299.0,town,зимовка Аксары,6556,"Карагандинская область, Каркаралинский район, зимовка Аксары",,
3494,3299.0,town,зимовка Досан,6557,"Карагандинская область, Каркаралинский район, зимовка Досан",,
3495,3299.0,town,с.Камкор,6558,"Карагандинская область, Каркаралинский район, с.Камкор",,
3496,3299.0,town,зимовка Акжал,6559,"Карагандинская область, Каркаралинский район, зимовка Акжал",,
3497,3299.0,town,"зимовка Сарыжал, (Бесобинский с.о.)",6560,"Карагандинская область, Каркаралинский район, зимовка Сарыжал, (Бесобинский с.о.)",,
3498,3299.0,town,зимовка Сенгир,6561,"Карагандинская область, Каркаралинский район, зимовка Сенгир",,
3499,3299.0,town,зимовка Туменбай,6562,"Карагандинская область, Каркаралинский район, зимовка Туменбай",,
3500,3299.0,town,с.Карашокы,6563,"Карагандинская область, Каркаралинский район, с.Карашокы",,
3501,3299.0,town,зимовка Мыншурык,6564,"Карагандинская область, Каркаралинский район, зимовка Мыншурык",,
3502,3299.0,town,с.Кызылту,6565,"Карагандинская область, Каркаралинский район, с.Кызылту",,
3503,3299.0,town,зимовка Толеубай,6566,"Карагандинская область, Каркаралинский район, зимовка Толеубай",,
3504,3299.0,town,зимовка Тулкили 1,6567,"Карагандинская область, Каркаралинский район, зимовка Тулкили 1",,
3505,3299.0,town,зимовка Акпан,6568,"Карагандинская область, Каркаралинский район, зимовка Акпан",,
3506,3299.0,town,зимовка Тулкили 2,6569,"Карагандинская область, Каркаралинский район, зимовка Тулкили 2",,
3507,3299.0,town,"зимовка Ушбулак, (Бесобинский с.о.)",6570,"Карагандинская область, Каркаралинский район, зимовка Ушбулак, (Бесобинский с.о.)",,
3508,3299.0,town,с.Егиндыбулак,6571,"Карагандинская область, Каркаралинский район, с.Егиндыбулак",,
3509,3299.0,town,зимовка Базкей,6572,"Карагандинская область, Каркаралинский район, зимовка Базкей",,
3510,3299.0,town,зимовка Тортуй,6573,"Карагандинская область, Каркаралинский район, зимовка Тортуй",,
3511,3299.0,town,"с.Жарлы, (с.о.Нуркена Абдирова)",6574,"Карагандинская область, Каркаралинский район, с.Жарлы, (с.о.Нуркена Абдирова)",,
3512,3299.0,town,с.Акшокы,6575,"Карагандинская область, Каркаралинский район, с.Акшокы",,
3513,3299.0,town,зимовка старый Hуркен,6576,"Карагандинская область, Каркаралинский район, зимовка старый Hуркен",,
3514,3299.0,town,зимовка Сарыжайлау,6577,"Карагандинская область, Каркаралинский район, зимовка Сарыжайлау",,
3515,3299.0,town,зимовка Шотбай,6578,"Карагандинская область, Каркаралинский район, зимовка Шотбай",,
3516,3299.0,town,с.Жекежал,6579,"Карагандинская область, Каркаралинский район, с.Жекежал",,
3517,3299.0,town,"зимовка Актопырак, (с.о.Нуркена Абдирова)",6580,"Карагандинская область, Каркаралинский район, зимовка Актопырак, (с.о.Нуркена Абдирова)",,
3518,3299.0,town,"зимовка Аршалы, (с.о.Нуркена Абдирова)",6581,"Карагандинская область, Каркаралинский район, зимовка Аршалы, (с.о.Нуркена Абдирова)",,
3519,3299.0,town,зимовка Караби,6582,"Карагандинская область, Каркаралинский район, зимовка Караби",,
3520,3299.0,town,зимовка Кондыбай,6583,"Карагандинская область, Каркаралинский район, зимовка Кондыбай",,
3521,3299.0,town,"зимовка Копа, (с.о.Нуркена Абдирова)",6584,"Карагандинская область, Каркаралинский район, зимовка Копа, (с.о.Нуркена Абдирова)",,
3522,3299.0,town,зимовка Нокеш,6585,"Карагандинская область, Каркаралинский район, зимовка Нокеш",,
3523,3299.0,town,зимовка Шонай,6586,"Карагандинская область, Каркаралинский район, зимовка Шонай",,
3524,3299.0,town,зимовка Бакытбулак,6587,"Карагандинская область, Каркаралинский район, зимовка Бакытбулак",,
3525,3299.0,town,зимовка Кузеуадыр,6588,"Карагандинская область, Каркаралинский район, зимовка Кузеуадыр",,
3526,3299.0,town,зимовка Кызылсиыр,6589,"Карагандинская область, Каркаралинский район, зимовка Кызылсиыр",,
3527,3299.0,town,зимовка Торкора,6590,"Карагандинская область, Каркаралинский район, зимовка Торкора",,
3528,3299.0,town,с.Жанатоган,6591,"Карагандинская область, Каркаралинский район, с.Жанатоган",,
3529,3299.0,town,зимовка Балташ,6592,"Карагандинская область, Каркаралинский район, зимовка Балташ",,
3530,3299.0,town,зимовка Ботабай,6593,"Карагандинская область, Каркаралинский район, зимовка Ботабай",,
3531,3299.0,town,зимовка Дагар,6594,"Карагандинская область, Каркаралинский район, зимовка Дагар",,
3532,3299.0,town,зимовка Жанибек,6595,"Карагандинская область, Каркаралинский район, зимовка Жанибек",,
3533,3299.0,town,зимовка Тунгат,6596,"Карагандинская область, Каркаралинский район, зимовка Тунгат",,
3534,3299.0,town,зимовка Конысбай 2,6597,"Карагандинская область, Каркаралинский район, зимовка Конысбай 2",,
3535,3299.0,town,"зимовка Кызылагаш, (Жанатоганский с.о.)",6598,"Карагандинская область, Каркаралинский район, зимовка Кызылагаш, (Жанатоганский с.о.)",,
3536,3299.0,town,зимовка Кызылшокы,6599,"Карагандинская область, Каркаралинский район, зимовка Кызылшокы",,
3537,3299.0,town,зимовка Огизтау,6600,"Карагандинская область, Каркаралинский район, зимовка Огизтау",,
3538,3299.0,town,зимовка Смагул,6601,"Карагандинская область, Каркаралинский район, зимовка Смагул",,
3539,3299.0,town,зимовка Сыбай,6602,"Карагандинская область, Каркаралинский район, зимовка Сыбай",,
3540,3299.0,town,зимовка Казанбай,6603,"Карагандинская область, Каркаралинский район, зимовка Казанбай",,
3541,3299.0,town,зимовка Кестелитас 1,6604,"Карагандинская область, Каркаралинский район, зимовка Кестелитас 1",,
3542,3299.0,town,зимовка Кестелитас 2,6605,"Карагандинская область, Каркаралинский район, зимовка Кестелитас 2",,
3543,3299.0,town,с.Ежебай,6606,"Карагандинская область, Каркаралинский район, с.Ежебай",,
3544,3299.0,town,зимовка Абылай,6607,"Карагандинская область, Каркаралинский район, зимовка Абылай",,
3545,3299.0,town,зимовка Аккезен,6608,"Карагандинская область, Каркаралинский район, зимовка Аккезен",,
3546,3299.0,town,зимовка Байдалы,6609,"Карагандинская область, Каркаралинский район, зимовка Байдалы",,
3547,3299.0,town,"зимовка Жылысай, (Жанатоганский с.о.)",6610,"Карагандинская область, Каркаралинский район, зимовка Жылысай, (Жанатоганский с.о.)",,
3548,3299.0,town,зимовка Кенестас,6611,"Карагандинская область, Каркаралинский район, зимовка Кенестас",,
3549,3299.0,town,зимовка Каратумсык,6612,"Карагандинская область, Каркаралинский район, зимовка Каратумсык",,
3550,3299.0,town,зимовка Елтолган,6613,"Карагандинская область, Каркаралинский район, зимовка Елтолган",,
3551,3299.0,town,зимовка Букаш,6614,"Карагандинская область, Каркаралинский район, зимовка Букаш",,
3552,3299.0,town,с.Аппаз,6615,"Карагандинская область, Каркаралинский район, с.Аппаз",,
3553,3299.0,town,зимовка Иза,6616,"Карагандинская область, Каркаралинский район, зимовка Иза",,
3554,3299.0,town,"зимовка Айыртас, (Кайнарбулакский с.о.)",6617,"Карагандинская область, Каркаралинский район, зимовка Айыртас, (Кайнарбулакский с.о.)",,
3555,3299.0,town,зимовка Акшолак,6618,"Карагандинская область, Каркаралинский район, зимовка Акшолак",,
3556,3299.0,town,зимовка Байбосын,6619,"Карагандинская область, Каркаралинский район, зимовка Байбосын",,
3557,3299.0,town,зимовка Бекиш,6620,"Карагандинская область, Каркаралинский район, зимовка Бекиш",,
3558,3299.0,town,зимовка Кулатай,6621,"Карагандинская область, Каркаралинский район, зимовка Кулатай",,
3559,3299.0,town,"зимовка Карабулак, (Кайнарбулакский с.о.)",6622,"Карагандинская область, Каркаралинский район, зимовка Карабулак, (Кайнарбулакский с.о.)",,
3560,3299.0,town,"зимовка Карашокы, (Кайнарбулакский с.о.)",6623,"Карагандинская область, Каркаралинский район, зимовка Карашокы, (Кайнарбулакский с.о.)",,
3561,3299.0,town,зимовка Отеу,6624,"Карагандинская область, Каркаралинский район, зимовка Отеу",,
3562,3299.0,town,зимовка Станса 1,6625,"Карагандинская область, Каркаралинский район, зимовка Станса 1",,
3563,3299.0,town,зимовка Станса 2,6626,"Карагандинская область, Каркаралинский район, зимовка Станса 2",,
3564,3299.0,town,зимовка Токберген 1,6627,"Карагандинская область, Каркаралинский район, зимовка Токберген 1",,
3565,3299.0,town,зимовка Токберген 2,6628,"Карагандинская область, Каркаралинский район, зимовка Токберген 2",,
3566,3299.0,town,зимовка Ази,6629,"Карагандинская область, Каркаралинский район, зимовка Ази",,
3567,3299.0,town,с.Жалпакшилик,6630,"Карагандинская область, Каркаралинский район, с.Жалпакшилик",,
3568,3299.0,town,зимовка Акдонгал,6631,"Карагандинская область, Каркаралинский район, зимовка Акдонгал",,
3569,3299.0,town,зимовка Актай,6632,"Карагандинская область, Каркаралинский район, зимовка Актай",,
3570,3299.0,town,зимовка Бауыр,6633,"Карагандинская область, Каркаралинский район, зимовка Бауыр",,
3571,3299.0,town,зимовка Коз,6634,"Карагандинская область, Каркаралинский район, зимовка Коз",,
3572,3299.0,town,"зимовка Койтас, (Кайнарбулакский с.о.)",6635,"Карагандинская область, Каркаралинский район, зимовка Койтас, (Кайнарбулакский с.о.)",,
3573,3299.0,town,зимовка Турманбет,6636,"Карагандинская область, Каркаралинский район, зимовка Турманбет",,
3574,3299.0,town,зимовка Карсенбай,6637,"Карагандинская область, Каркаралинский район, зимовка Карсенбай",,
3575,3299.0,town,зимовка Егиз-Булак,6638,"Карагандинская область, Каркаралинский район, зимовка Егиз-Булак",,
3576,3299.0,town,"зимовка Сарыадыр, (Кайнарбулакский с.о.)",6639,"Карагандинская область, Каркаралинский район, зимовка Сарыадыр, (Кайнарбулакский с.о.)",,
3577,3299.0,town,зимовка Шанты,6640,"Карагандинская область, Каркаралинский район, зимовка Шанты",,
3578,3299.0,town,с.Милыбулак,6641,"Карагандинская область, Каркаралинский район, с.Милыбулак",,
3579,3578.0,street,"МИЛЫБУЛАК, (с.Милыбулак)",114098,"Карагандинская область, Каркаралинский район, с.Милыбулак, МИЛЫБУЛАК, (с.Милыбулак)",,
3580,3299.0,town,"зимовка Айнабулак, (Кайнарбулакский с.о.)",6642,"Карагандинская область, Каркаралинский район, зимовка Айнабулак, (Кайнарбулакский с.о.)",,
3581,3299.0,town,зимовка Аттама,6643,"Карагандинская область, Каркаралинский район, зимовка Аттама",,
3582,3299.0,town,зимовка Байгоншек,6644,"Карагандинская область, Каркаралинский район, зимовка Байгоншек",,
3583,3299.0,town,зимовка Байке,6645,"Карагандинская область, Каркаралинский район, зимовка Байке",,
3584,3299.0,town,зимовка Бокан,6646,"Карагандинская область, Каркаралинский район, зимовка Бокан",,
3585,3299.0,town,зимовка Буркитши,6647,"Карагандинская область, Каркаралинский район, зимовка Буркитши",,
3586,3299.0,town,зимовка Канкай,6648,"Карагандинская область, Каркаралинский район, зимовка Канкай",,
3587,3299.0,town,зимовка Караолке,6649,"Карагандинская область, Каркаралинский район, зимовка Караолке",,
3588,3299.0,town,зимовка Мусабай,6650,"Карагандинская область, Каркаралинский район, зимовка Мусабай",,
3589,3299.0,town,"зимовка Сарышокы, (Кайнарбулакский с.о.)",6651,"Карагандинская область, Каркаралинский район, зимовка Сарышокы, (Кайнарбулакский с.о.)",,
3590,3299.0,town,зимовка Тай,6652,"Карагандинская область, Каркаралинский район, зимовка Тай",,
3591,3299.0,town,зимовка Шайнекбай,6653,"Карагандинская область, Каркаралинский район, зимовка Шайнекбай",,
3592,3299.0,town,зимовка Бижан,6654,"Карагандинская область, Каркаралинский район, зимовка Бижан",,
3593,3299.0,town,зимовка Волжанка,6655,"Карагандинская область, Каркаралинский район, зимовка Волжанка",,
3594,3299.0,town,с.Саз,6656,"Карагандинская область, Каркаралинский район, с.Саз",,
3595,3594.0,street,"САЗ, (с.Саз)",114103,"Карагандинская область, Каркаралинский район, с.Саз, САЗ, (с.Саз)",,
3596,3299.0,town,зимовка Бекжан,6657,"Карагандинская область, Каркаралинский район, зимовка Бекжан",,
3597,3299.0,town,зимовка Бестамак,6658,"Карагандинская область, Каркаралинский район, зимовка Бестамак",,
3598,3299.0,town,зимовка Елшi 1,6659,"Карагандинская область, Каркаралинский район, зимовка Елшi 1",,
3599,3299.0,town,зимовка Елшi 2,6660,"Карагандинская область, Каркаралинский район, зимовка Елшi 2",,
3600,3299.0,town,зимовка Жанаауыл 1,6661,"Карагандинская область, Каркаралинский район, зимовка Жанаауыл 1",,
3601,3299.0,town,зимовка Жанаауыл 2,6662,"Карагандинская область, Каркаралинский район, зимовка Жанаауыл 2",,
3602,3299.0,town,зимовка Калибек,6663,"Карагандинская область, Каркаралинский район, зимовка Калибек",,
3603,3299.0,town,"зимовка Каражал, (Кайнарбулакский с.о.)",6664,"Карагандинская область, Каркаралинский район, зимовка Каражал, (Кайнарбулакский с.о.)",,
3604,3299.0,town,зимовка Килыбай,6665,"Карагандинская область, Каркаралинский район, зимовка Килыбай",,
3605,3299.0,town,зимовка Койта,6666,"Карагандинская область, Каркаралинский район, зимовка Койта",,
3606,3299.0,town,зимовка Мукалы,6667,"Карагандинская область, Каркаралинский район, зимовка Мукалы",,
3607,3299.0,town,зимовка Садуакас,6668,"Карагандинская область, Каркаралинский район, зимовка Садуакас",,
3608,3299.0,town,зимовка Шаматай,6669,"Карагандинская область, Каркаралинский район, зимовка Шаматай",,
3609,3299.0,town,п.Карагайлы,6670,"Карагандинская область, Каркаралинский район, п.Карагайлы",,
3610,3609.0,street,П.КАРАГАЙЛЫ  АБАЯ,86653,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  АБАЯ",,
3611,3609.0,street,П.КАРАГАЙЛЫ  ЛЕНИНА,86654,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  ЛЕНИНА",,
3612,3609.0,street,П.КАРАГАЙЛЫ  АБДИРОВА,86655,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  АБДИРОВА",,
3613,3609.0,street,П.КАРАГАЙЛЫ ВОИНСКАЯ,89573,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ ВОИНСКАЯ",,
3614,3609.0,street,П.КАРАГАЙЛЫУЛ.ЮБЕЛЕЙНАЯ,86837,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫУЛ.ЮБЕЛЕЙНАЯ",,
3615,3609.0,street,П.КАРАГАЙЛЫ 20,88001,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ 20",,
3616,3609.0,street,П.КАРАГАЙЛЫ УЛ.АВТОДОР,88053,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ УЛ.АВТОДОР",,
3617,3609.0,street,П.КАРАГАЙЛЫ  26,88813,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  26",,
3618,3609.0,street,П.КАРАГАЙЛЫ  23,88815,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  23",,
3619,3609.0,street,П.КАРАГАЙЛЫ   21,88816,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ   21",,
3620,3609.0,street,П.КАРАГАЙЛЫ УЛ.ИБРАЕВА,90479,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ УЛ.ИБРАЕВА",,
3621,3609.0,street,ТЕСТОВАЯ,88359,"Карагандинская область, Каркаралинский район, п.Карагайлы, ТЕСТОВАЯ",,
3622,3609.0,street,П.КАРАГАЙЛЫ  Б.МОМЫШУЛЫ,88360,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  Б.МОМЫШУЛЫ",,
3623,3609.0,street,П.КАРАГАЙЛЫ   РУДНИЧНАЯ,88361,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ   РУДНИЧНАЯ",,
3624,3609.0,street,П.КАРАГАЙЛЫ  МАШАНОВА,88362,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  МАШАНОВА",,
3625,3609.0,street,П.КАРАГАЙЛЫ  22,89816,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  22",,
3626,3609.0,street,П.КАРАГАЙЛЫ  13,89817,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  13",,
3627,3609.0,street,П.КАРАГАЙЛЫ  27,89818,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  27",,
3628,3609.0,street,СТЕПНОЙ-4,89262,"Карагандинская область, Каркаралинский район, п.Карагайлы, СТЕПНОЙ-4",,
3629,3609.0,street,П.КАРАГАЙЛЫ  АМАНЖОЛОВА,89298,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  АМАНЖОЛОВА",,
3630,3609.0,street,П.КАРАГАЙЛЫ 18,89299,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ 18",,
3631,3609.0,street,П.КАРАГАЙЛЫ УЛ.НАБЕРЕЖНАЯ,90086,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ УЛ.НАБЕРЕЖНАЯ",,
3632,3609.0,street,П.КАРАГАЙЛЫ  ТОЛЕУБАЕВА,90825,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  ТОЛЕУБАЕВА",,
3633,3609.0,street,П.КАРАГАЙЛЫ 4 КВАРТАЛ,90748,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ 4 КВАРТАЛ",,
3634,3609.0,street,П.КАРАГАЙЛЫ  БАЙТУРСЫНОВА,90766,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  БАЙТУРСЫНОВА",,
3635,3609.0,street,"АЙТЫМАК, (п.Карагайлы)",114358,"Карагандинская область, Каркаралинский район, п.Карагайлы, АЙТЫМАК, (п.Карагайлы)",,
3636,3609.0,street,Подгорная,86839,"Карагандинская область, Каркаралинский район, п.Карагайлы, Подгорная",,
3637,3609.0,street,П.КАРАГАЙЛЫ  САТПАЕВА,88814,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  САТПАЕВА",,
3638,3609.0,street,П.КАРАГАЙЛЫ  ЦЕНТРАЛЬНАЯ,86656,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  ЦЕНТРАЛЬНАЯ",,
3639,3609.0,street,Крайняя,86887,"Карагандинская область, Каркаралинский район, п.Карагайлы, Крайняя",,
3640,3609.0,street,П.КАРАГАЙЛЫ ЖУНУСОВА,90618,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ ЖУНУСОВА",,
3641,3609.0,street,П.КАРАГАЙЛЫ  19,89297,"Карагандинская область, Каркаралинский район, п.Карагайлы, П.КАРАГАЙЛЫ  19",,
3642,3609.0,street,ВОИНОВ-ИНТЕРНАЦИОНАЛИСТОВ,89487,"Карагандинская область, Каркаралинский район, п.Карагайлы, ВОИНОВ-ИНТЕРНАЦИОНАЛИСТОВ",,
3643,3299.0,town,с.Актерек,6671,"Карагандинская область, Каркаралинский район, с.Актерек",,
3644,3643.0,street,АКТЕРЕК,90147,"Карагандинская область, Каркаралинский район, с.Актерек, АКТЕРЕК",,
3645,3299.0,town,с.Караколь,6672,"Карагандинская область, Каркаралинский район, с.Караколь",,
3646,3645.0,street,СЕЛО КАРАКОЛЬ,86735,"Карагандинская область, Каркаралинский район, с.Караколь, СЕЛО КАРАКОЛЬ",,
3647,3645.0,street,"СТРОИТЕЛЬНАЯ, КАРАКОЛ (село)",103976,"Карагандинская область, Каркаралинский район, с.Караколь, СТРОИТЕЛЬНАЯ, КАРАКОЛ (село)",,
3648,3299.0,town,зимовка Борлыбулак,6673,"Карагандинская область, Каркаралинский район, зимовка Борлыбулак",,
3649,3299.0,town,зимовка Рахимбай 1,6674,"Карагандинская область, Каркаралинский район, зимовка Рахимбай 1",,
3650,3299.0,town,с.Коктас,6675,"Карагандинская область, Каркаралинский район, с.Коктас",,
3651,3650.0,street,СЕЛО КОКТАС,88897,"Карагандинская область, Каркаралинский район, с.Коктас, СЕЛО КОКТАС",,
3652,3650.0,street,КОКТАС ОТД.ЖАНАЖОЛ,90130,"Карагандинская область, Каркаралинский район, с.Коктас, КОКТАС ОТД.ЖАНАЖОЛ",,
3653,3650.0,street,"НОВАЯ, (с.Коктас)",114237,"Карагандинская область, Каркаралинский район, с.Коктас, НОВАЯ, (с.Коктас)",,
3654,3650.0,street,"АБАЯ, КОКТАС (село)",105006,"Карагандинская область, Каркаралинский район, с.Коктас, АБАЯ, КОКТАС (село)",,
3655,3650.0,street,"ГАГАРИНА, КОКТАС (село)",105007,"Карагандинская область, Каркаралинский район, с.Коктас, ГАГАРИНА, КОКТАС (село)",,
3656,3650.0,street,"ТЕЛЬМАНА, (с.Коктас)",114236,"Карагандинская область, Каркаралинский район, с.Коктас, ТЕЛЬМАНА, (с.Коктас)",,
3657,3650.0,street,"МОЛОДЕЖНАЯ, КОКТАС (село)",105008,"Карагандинская область, Каркаралинский район, с.Коктас, МОЛОДЕЖНАЯ, КОКТАС (село)",,
3658,3299.0,town,зимовка Родилка,6676,"Карагандинская область, Каркаралинский район, зимовка Родилка",,
3659,3299.0,town,Молочная ферма,6677,"Карагандинская область, Каркаралинский район, Молочная ферма",,
3660,3299.0,town,Ферма 3,6678,"Карагандинская область, Каркаралинский район, Ферма 3",,
3661,3299.0,town,зимовка Керегетас,6679,"Карагандинская область, Каркаралинский район, зимовка Керегетас",,
3662,3299.0,town,с.Hовый Путь,6680,"Карагандинская область, Каркаралинский район, с.Hовый Путь",,
3663,3299.0,town,ст.Саумалколь,6681,"Карагандинская область, Каркаралинский район, ст.Саумалколь",,
3664,3299.0,town,с.Буркутты,6682,"Карагандинская область, Каркаралинский район, с.Буркутты",,
3665,3664.0,street,БУРКУТТЫ УЛ.ПИОНЕР,86714,"Карагандинская область, Каркаралинский район, с.Буркутты, БУРКУТТЫ УЛ.ПИОНЕР",,
3666,3664.0,street,БУРКУТТЫ УЛ.ТАЛДЫ,88424,"Карагандинская область, Каркаралинский район, с.Буркутты, БУРКУТТЫ УЛ.ТАЛДЫ",,
3667,3664.0,street,БУРКУТТЫ УЛ.АРДАГЕР,89878,"Карагандинская область, Каркаралинский район, с.Буркутты, БУРКУТТЫ УЛ.АРДАГЕР",,
3668,3664.0,street,СЕЛО КИРГИЗИЯ,88451,"Карагандинская область, Каркаралинский район, с.Буркутты, СЕЛО КИРГИЗИЯ",,
3669,3664.0,street,БУРКУТТЫ УЛ.КОНЫРБАЕВ,89359,"Карагандинская область, Каркаралинский район, с.Буркутты, БУРКУТТЫ УЛ.КОНЫРБАЕВ",,
3670,3664.0,street,БУРКУТТЫ УЛ.ТЕРЯЕВА,89360,"Карагандинская область, Каркаралинский район, с.Буркутты, БУРКУТТЫ УЛ.ТЕРЯЕВА",,
3671,3664.0,street,"КЛУБНАЯ, (с.Буркутты)",114366,"Карагандинская область, Каркаралинский район, с.Буркутты, КЛУБНАЯ, (с.Буркутты)",,
