id,original_id,name,path,type,parent_id
2934,88387,"ГАГАРИНА,  САДОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Гагаринское > ГАГАРИНА,  САДОВАЯ",street,2929.0
2935,89324,"ГАГАРИНА,  НАБЕРЕЖНАЯ","Карагандинская область > Бухар-Жырауский район > с.Гагаринское > ГАГАРИНА,  НАБЕРЕЖНАЯ",street,2929.0
2936,103971,"ДОСТЫК, ГАГАРИНСКОЕ (село)","Карагандинская область > Бухар-Жырауский район > с.Гагаринское > ДОСТЫК, ГАГАРИНСКОЕ (село)",street,2929.0
2937,88841,"ГАГАРИНА,  МОЛОДЕЖНАЯ","Карагандинская область > Бухар-Жырауский район > с.Гагаринское > ГАГАРИНА,  МОЛОДЕЖНАЯ",street,2929.0
2938,88388,"ГАГАРИНА,  ЮБИЛЕЙНАЯ","Карагандинская область > Бухар-Жырауский район > с.Гагаринское > ГАГАРИНА,  ЮБИЛЕЙНАЯ",street,2929.0
2939,89325,"ГАГАРИНА,  ПИОНЕРСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Гагаринское > ГАГАРИНА,  ПИОНЕРСКАЯ",street,2929.0
2940,104151,"ЮБИЛЕЙНАЯ, ГАГАРИНСКОЕ (село)","Карагандинская область > Бухар-Жырауский район > с.Гагаринское > ЮБИЛЕЙНАЯ, ГАГАРИНСКОЕ (село)",street,2929.0
2941,6251,с.Садовое,Карагандинская область > Бухар-Жырауский район > с.Садовое,town,2817.0
2942,89604,САДОВОЕ,Карагандинская область > Бухар-Жырауский район > с.Садовое > САДОВОЕ,street,2941.0
2943,131046,Степная (с.Садовое),Карагандинская область > Бухар-Жырауский район > с.Садовое > Степная (с.Садовое),street,2941.0
2944,6252,с.Керней,Карагандинская область > Бухар-Жырауский район > с.Керней,town,2817.0
2945,88882,КЕРНЕЙ,Карагандинская область > Бухар-Жырауский район > с.Керней > КЕРНЕЙ,street,2944.0
2946,104935,"АБАЯ, КЕРНЕЙ (село)","Карагандинская область > Бухар-Жырауский район > с.Керней > АБАЯ, КЕРНЕЙ (село)",street,2944.0
2947,104937,"КУРЫЛЫС, КЕРНЕЙ (село)","Карагандинская область > Бухар-Жырауский район > с.Керней > КУРЫЛЫС, КЕРНЕЙ (село)",street,2944.0
2948,104938,"ЦЕЛИННАЯ, КЕРНЕЙ (село)","Карагандинская область > Бухар-Жырауский район > с.Керней > ЦЕЛИННАЯ, КЕРНЕЙ (село)",street,2944.0
2949,104936,"АЛАШ, КЕРНЕЙ (село)","Карагандинская область > Бухар-Жырауский район > с.Керней > АЛАШ, КЕРНЕЙ (село)",street,2944.0
2950,6253,с.Акжар (Корнеевский с.о.),Карагандинская область > Бухар-Жырауский район > с.Акжар (Корнеевский с.о.),town,2817.0
2951,90407,КЕРНЕЙ АКЖАР УЛ.КЛУБНАЯ,Карагандинская область > Бухар-Жырауский район > с.Акжар (Корнеевский с.о.) > КЕРНЕЙ АКЖАР УЛ.КЛУБНАЯ,street,2950.0
2952,90409,КЕРНЕЙ АКЖАР УЛ.ЗАРЕЧНАЯ,Карагандинская область > Бухар-Жырауский район > с.Акжар (Корнеевский с.о.) > КЕРНЕЙ АКЖАР УЛ.ЗАРЕЧНАЯ,street,2950.0
2953,90406,КЕРНЕЙ АКЖАР УЛ.ЦЕНТРАЛЬНАЯ,Карагандинская область > Бухар-Жырауский район > с.Акжар (Корнеевский с.о.) > КЕРНЕЙ АКЖАР УЛ.ЦЕНТРАЛЬНАЯ,street,2950.0
2954,90408,КЕРНЕЙ АКЖАР УЛ.ШКОЛЬНАЯ,Карагандинская область > Бухар-Жырауский район > с.Акжар (Корнеевский с.о.) > КЕРНЕЙ АКЖАР УЛ.ШКОЛЬНАЯ,street,2950.0
2955,114212,"АКЖАР, (с.Акжар (Корнеевский с.о.))","Карагандинская область > Бухар-Жырауский район > с.Акжар (Корнеевский с.о.) > АКЖАР, (с.Акжар (Корнеевский с.о.))",street,2950.0
2956,6254,с.Алгабас,Карагандинская область > Бухар-Жырауский район > с.Алгабас,town,2817.0
2957,90405,КЕРНЕЙ С.АЛГАБАС  УЛ. ЗАРЕЧНАЯ,Карагандинская область > Бухар-Жырауский район > с.Алгабас > КЕРНЕЙ С.АЛГАБАС  УЛ. ЗАРЕЧНАЯ,street,2956.0
2958,88433,АЛГАБАС,Карагандинская область > Бухар-Жырауский район > с.Алгабас > АЛГАБАС,street,2956.0
2959,90924,КЕРНЕЙ АЛГАБАС УЛ.ЦЕНТРАЛЬНАЯ,Карагандинская область > Бухар-Жырауский район > с.Алгабас > КЕРНЕЙ АЛГАБАС УЛ.ЦЕНТРАЛЬНАЯ,street,2956.0
2960,90404,КЕРНЕЙ  С.АЛГАБАС УЛ. ШКОЛЬНАЯ,Карагандинская область > Бухар-Жырауский район > с.Алгабас > КЕРНЕЙ  С.АЛГАБАС УЛ. ШКОЛЬНАЯ,street,2956.0
2961,6256,с.Алабас (с.о.Дубовка),Карагандинская область > Бухар-Жырауский район > с.Алабас (с.о.Дубовка),town,2817.0
2962,6257,с.Новостроика,Карагандинская область > Бухар-Жырауский район > с.Новостроика,town,2817.0
2963,111129,село Новостройка,Карагандинская область > Бухар-Жырауский район > с.Новостроика > село Новостройка,street,2962.0
2964,6258,с.Жанаталап,Карагандинская область > Бухар-Жырауский район > с.Жанаталап,town,2817.0
2965,89837,ЖАНА-ТАЛАП,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > ЖАНА-ТАЛАП,street,2964.0
2966,103973,"АМАНГЕЛЬДЫ, ЖАНАТАЛАП (село)","Карагандинская область > Бухар-Жырауский район > с.Жанаталап > АМАНГЕЛЬДЫ, ЖАНАТАЛАП (село)",street,2964.0
2967,103974,"БОЛАШАК, ЖАНАТАЛАП (село)","Карагандинская область > Бухар-Жырауский район > с.Жанаталап > БОЛАШАК, ЖАНАТАЛАП (село)",street,2964.0
2968,103972,"АБАЯ, ЖАНАТАЛАП (село)","Карагандинская область > Бухар-Жырауский район > с.Жанаталап > АБАЯ, ЖАНАТАЛАП (село)",street,2964.0
2969,137586,Сарыарка,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > Сарыарка,street,2964.0
2970,137589,084,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > 084,street,2964.0
2971,137590,083,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > 083,street,2964.0
2972,137580,Токтара Аубакирова,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > Токтара Аубакирова,street,2964.0
2973,137591,070,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > 070,street,2964.0
2974,137585,Курылысшылар,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > Курылысшылар,street,2964.0
2975,137587,Казахстан,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > Казахстан,street,2964.0
2976,137583,Астана,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > Астана,street,2964.0
2977,137584,Габидена Мустафина,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > Габидена Мустафина,street,2964.0
2978,137581,Орынбека Карабасова,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > Орынбека Карабасова,street,2964.0
2979,137588,Огородная,Карагандинская область > Бухар-Жырауский район > с.Жанаталап > Огородная,street,2964.0
2980,6259,с.Кокпекты,Карагандинская область > Бухар-Жырауский район > с.Кокпекты,town,2817.0
2981,86726,"КОКПЕКТЫ,  ШОССЕЙНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ШОССЕЙНАЯ",street,2980.0
2982,88888,"КОКПЕКТЫ,  СИЛОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  СИЛОВАЯ",street,2980.0
2983,89890,"Ш.Кошкумбаева, (с.Кокпекты)","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > Ш.Кошкумбаева, (с.Кокпекты)",street,2980.0
2984,89894,"КОКПЕКТЫ,  ПЕРВОМАЙСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ПЕРВОМАЙСКАЯ",street,2980.0
2985,88439,"КОКПЕКТЫ,  ШРССЕЙНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ШРССЕЙНАЯ",street,2980.0
2986,88441,"КОКПЕКТЫ, О.ДОМАНСКИЙ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ, О.ДОМАНСКИЙ",street,2980.0
2987,88443,"КОКПЕКТЫ,  ШКОЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ШКОЛЬНАЯ",street,2980.0
2988,89373,"КОКПЕКТЫ,  МОЛОДЕЖНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  МОЛОДЕЖНАЯ",street,2980.0
2989,90833,"КОКПЕКТЫ,  ПИОНЕРСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ПИОНЕРСКАЯ",street,2980.0
2990,90873,"КОКПЕКТЫ,  СРЕДНЯЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  СРЕДНЯЯ",street,2980.0
2991,90663,"КОКПЕКТЫ,  НОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  НОВАЯ",street,2980.0
2992,111084,Садовая,Карагандинская область > Бухар-Жырауский район > с.Кокпекты > Садовая,street,2980.0
2993,86725,"КОКПЕКТЫ,  ТОРГОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ТОРГОВАЯ",street,2980.0
2994,90665,"КОКПЕКТЫ,  НАБЕРЕЖНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  НАБЕРЕЖНАЯ",street,2980.0
2995,88887,"КОКПЕКТЫ,  ВЕРХНЯЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ВЕРХНЯЯ",street,2980.0
2996,89891,"КОКПЕКТЫ,  КЛУБНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  КЛУБНАЯ",street,2980.0
2997,88438,"КОКПЕКТЫ,  ЛУГОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ЛУГОВАЯ",street,2980.0
2998,88440,"КОКПЕКТЫ,  НОВОСТРОЙКА","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  НОВОСТРОЙКА",street,2980.0
2999,89892,"КОКПЕКТЫ,  ВОСТОЧНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ВОСТОЧНАЯ",street,2980.0
3000,86728,"КОКПЕКТЫ,  ПОДГОРНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ПОДГОРНАЯ",street,2980.0
3001,89893,"КОКПЕКТЫ,  ДРП","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ДРП",street,2980.0
3002,88437,"КОКПЕКТЫ,  ЗАРЕЧНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ЗАРЕЧНАЯ",street,2980.0
3003,89374,КОКПЕКТЫ.  КОММУНИСТИЧЕСКАЯ,Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ.  КОММУНИСТИЧЕСКАЯ,street,2980.0
3004,89375,"КОКПЕКТЫ,  НИЖНЯЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  НИЖНЯЯ",street,2980.0
3005,86727,"КОКПЕКТЫ,  СТЕПНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  СТЕПНАЯ",street,2980.0
3006,88886,"КОКПЕКТЫ,  ВОДИТЕЛЬСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ВОДИТЕЛЬСКАЯ",street,2980.0
3007,89889,"КОКПЕКТЫ,  СЕВЕРНАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  СЕВЕРНАЯ",street,2980.0
3008,89371,"КОКПЕКТЫ,  ПРОЛЕТАРСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Кокпекты > КОКПЕКТЫ,  ПРОЛЕТАРСКАЯ",street,2980.0
3009,6260,с.Байкадам,Карагандинская область > Бухар-Жырауский район > с.Байкадам,town,2817.0
3010,90413,КОКПЕКТЫ С.БАЙКАДАМ,Карагандинская область > Бухар-Жырауский район > с.Байкадам > КОКПЕКТЫ С.БАЙКАДАМ,street,3009.0
3011,6261,с.Сарытобе,Карагандинская область > Бухар-Жырауский район > с.Сарытобе,town,2817.0
3012,89819,"ПЕТРОВКА, ОТД. САРЫТОБЕ","Карагандинская область > Бухар-Жырауский район > с.Сарытобе > ПЕТРОВКА, ОТД. САРЫТОБЕ",street,3011.0
3013,6262,с.Тогызкудук,Карагандинская область > Бухар-Жырауский район > с.Тогызкудук,town,2817.0
3014,88430,ТОГЫЗКУДЫК,Карагандинская область > Бухар-Жырауский район > с.Тогызкудук > ТОГЫЗКУДЫК,street,3013.0
3015,6263,с.Тасшокы,Карагандинская область > Бухар-Жырауский район > с.Тасшокы,town,2817.0
3016,89806,ТАЩОКИ,Карагандинская область > Бухар-Жырауский район > с.Тасшокы > ТАЩОКИ,street,3015.0
3017,90412,ТОГЫЗКУДЫК С.ТАСШОКЫ,Карагандинская область > Бухар-Жырауский район > с.Тасшокы > ТОГЫЗКУДЫК С.ТАСШОКЫ,street,3015.0
3018,6264,с.Плотинное,Карагандинская область > Бухар-Жырауский район > с.Плотинное,town,2817.0
3019,90415,ПЛОТИННОЕ,Карагандинская область > Бухар-Жырауский район > с.Плотинное > ПЛОТИННОЕ,street,3018.0
3020,6265,с.Каражар,Карагандинская область > Бухар-Жырауский район > с.Каражар,town,2817.0
3021,86666,"КАРАЖАР,  ГРП","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАРАЖАР,  ГРП",street,3020.0
3022,89829,"КАРАЖАР,  СТЕПНАЯ","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАРАЖАР,  СТЕПНАЯ",street,3020.0
3023,90767,"КАРАЖАР,  ЗЕЛЕНАЯ","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАРАЖАР,  ЗЕЛЕНАЯ",street,3020.0
3024,103970,"ДОСТЫК, КАРАЖАР (пос.)","Карагандинская область > Бухар-Жырауский район > с.Каражар > ДОСТЫК, КАРАЖАР (пос.)",street,3020.0
3025,104140,"КАШМАГАМБЕТОВА, КАРАЖАЛ (город)","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАШМАГАМБЕТОВА, КАРАЖАЛ (город)",street,3020.0
3026,114193,"ДЕТСАДОВСКАЯ, (с.Каражар)","Карагандинская область > Бухар-Жырауский район > с.Каражар > ДЕТСАДОВСКАЯ, (с.Каражар)",street,3020.0
3027,114194,"ЦЕНТРАЛЬНАЯ, (с.Каражар)","Карагандинская область > Бухар-Жырауский район > с.Каражар > ЦЕНТРАЛЬНАЯ, (с.Каражар)",street,3020.0
3028,88375,"КАРАЖАР,  БОЛЬНИЧНАЯ","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАРАЖАР,  БОЛЬНИЧНАЯ",street,3020.0
3029,89312,"КАРАЖАР,  АСЫЛ","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАРАЖАР,  АСЫЛ",street,3020.0
3030,86667,"КАРАЖАР,  ГАГАРИНА","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАРАЖАР,  ГАГАРИНА",street,3020.0
3031,88828,"КАРАЖАР,  НОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАРАЖАР,  НОВАЯ",street,3020.0
3032,89830,"КАРАЖАР,  ЛУГОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАРАЖАР,  ЛУГОВАЯ",street,3020.0
3033,88829,"КАРАЖАР,  МОЛОДЕЖНАЯ","Карагандинская область > Бухар-Жырауский район > с.Каражар > КАРАЖАР,  МОЛОДЕЖНАЯ",street,3020.0
3034,6266,с.Асыл,Карагандинская область > Бухар-Жырауский район > с.Асыл,town,2817.0
3035,111063,Совхоз Асыл,Карагандинская область > Бухар-Жырауский район > с.Асыл > Совхоз Асыл,street,3034.0
3036,6267,с.Волковское,Карагандинская область > Бухар-Жырауский район > с.Волковское,town,2817.0
3037,89313,"КАРАЖАР,  ВОЛКОВСКОЕ","Карагандинская область > Бухар-Жырауский район > с.Волковское > КАРАЖАР,  ВОЛКОВСКОЕ",street,3036.0
3038,111064,Совхоз Волковское,Карагандинская область > Бухар-Жырауский район > с.Волковское > Совхоз Волковское,street,3036.0
3039,6268,с.Геологическое,Карагандинская область > Бухар-Жырауский район > с.Геологическое,town,2817.0
3040,111065,село Геологическое,Карагандинская область > Бухар-Жырауский район > с.Геологическое > село Геологическое,street,3039.0
3041,6269,с.Каракудук,Карагандинская область > Бухар-Жырауский район > с.Каракудук,town,2817.0
3042,89372,КАРАКУДУКСКИЙ,Карагандинская область > Бухар-Жырауский район > с.Каракудук > КАРАКУДУКСКИЙ,street,3041.0
3043,90677,КАРАКУДЫК,Карагандинская область > Бухар-Жырауский район > с.Каракудук > КАРАКУДЫК,street,3041.0
3044,6270,с.Жалгызкудук,Карагандинская область > Бухар-Жырауский район > с.Жалгызкудук,town,2817.0
3045,6271,с.Кумыскудук,Карагандинская область > Бухар-Жырауский район > с.Кумыскудук,town,2817.0
3046,6272,п.Кушокы,Карагандинская область > Бухар-Жырауский район > п.Кушокы,town,2817.0
3047,86686,"КУШОКЫ,  АБАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  АБАЯ",street,3046.0
3048,86687,"КУШОКЫ,  КЕНЖИНА","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  КЕНЖИНА",street,3046.0
3049,90421,КУШОКЫ УЛ.РАЗВЕДОЧНАЯ,Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ УЛ.РАЗВЕДОЧНАЯ,street,3046.0
3050,90422,КУШОКЫ УЛ.ШКОЛЬНАЯ,Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ УЛ.ШКОЛЬНАЯ,street,3046.0
3051,88092,"КУШОКЫ,  8 КВАРТАЛ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  8 КВАРТАЛ",street,3046.0
3052,88848,"КУШОКЫ,  1 МАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  1 МАЯ",street,3046.0
3053,88395,"КУШОКЫ,  АМАНГЕЛЬДЫ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  АМАНГЕЛЬДЫ",street,3046.0
3054,89849,"КУШОКЫ,  ТЕНИСТАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ТЕНИСТАЯ",street,3046.0
3055,89850,"КУШОКЫ,  КОЛЬЦЕВАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  КОЛЬЦЕВАЯ",street,3046.0
3056,89851,"КУШОКЫ,  УГЛЕБОРОЧНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  УГЛЕБОРОЧНАЯ",street,3046.0
3057,89333,"КУШОКЫ,  ГОРНЯЦКАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ГОРНЯЦКАЯ",street,3046.0
3058,90796,"КУШОКЫ,  ЦВЕТОЧНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ЦВЕТОЧНАЯ",street,3046.0
3059,90868,"КУШОКЫ,  АСФАЛЬТНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  АСФАЛЬТНАЯ",street,3046.0
3060,90664,"КУШОКЫ,  ИСКАКОВА","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ИСКАКОВА",street,3046.0
3061,111103,Карагандинское (п. Кушокы),Карагандинская область > Бухар-Жырауский район > п.Кушокы > Карагандинское (п. Кушокы),street,3046.0
3062,111090,1 микрорайон (п. Кушокы),Карагандинская область > Бухар-Жырауский район > п.Кушокы > 1 микрорайон (п. Кушокы),street,3046.0
3063,111104,Квартал (п. Кушокы),Карагандинская область > Бухар-Жырауский район > п.Кушокы > Квартал (п. Кушокы),street,3046.0
3064,129212,"ИСКАКОВА, КУШОКЫ (село)","Карагандинская область > Бухар-Жырауский район > п.Кушокы > ИСКАКОВА, КУШОКЫ (село)",street,3046.0
3065,90769,"КУШОКЫ,  ЮБИЛЕЙНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ЮБИЛЕЙНАЯ",street,3046.0
3066,89852,"КУШОКЫ,  РАЗРЕЗОВСКАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  РАЗРЕЗОВСКАЯ",street,3046.0
3067,89332,"КУШОКЫ,  МК.  Р-ОН","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  МК.  Р-ОН",street,3046.0
3068,89334,"КУШОКЫ,  МОЛОДЕЖНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  МОЛОДЕЖНАЯ",street,3046.0
3069,88850,"КУШОКЫ,  ТРАНСПОРТНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ТРАНСПОРТНАЯ",street,3046.0
3070,90828,"КУШОКЫ,  САДОВАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  САДОВАЯ",street,3046.0
3071,90672,"КУШОКЫ,  ПИОНЕРСКИЙ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ПИОНЕРСКИЙ",street,3046.0
3072,111110,Мкр-он (п.Кушокы),Карагандинская область > Бухар-Жырауский район > п.Кушокы > Мкр-он (п.Кушокы),street,3046.0
3073,86688,"КУШОКЫ,  КОСМОНАВТОВ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  КОСМОНАВТОВ",street,3046.0
3074,89572,КУШОКЫ УЛ.МИРА,Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ УЛ.МИРА,street,3046.0
3075,88396,"КУШОКЫ,  СТЕПНАЯ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  СТЕПНАЯ",street,3046.0
3076,90423,КУШОКЫ УЛ.ХОЗДВОР,Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ УЛ.ХОЗДВОР,street,3046.0
3077,88849,"КУШОКЫ,  ГАГАРИНА","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  ГАГАРИНА",street,3046.0
3078,88397,"КУШОКЫ,  40 ЛЕТ ПОБЕДЫ","Карагандинская область > Бухар-Жырауский район > п.Кушокы > КУШОКЫ,  40 ЛЕТ ПОБЕДЫ",street,3046.0
3079,6273,с.Самарканд,Карагандинская область > Бухар-Жырауский район > с.Самарканд,town,2817.0
3080,88878,"САМАРКАНД,  СТАДИОН","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  СТАДИОН",street,3079.0
3081,88879,"САМАРКАНД,  КОМАРОВА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  КОМАРОВА",street,3079.0
3082,89881,"САМАРКАНД,  ТЕЛЬМАНА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ТЕЛЬМАНА",street,3079.0
3083,89363,"САМАРКАНД,  ЧКАЛОВА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ЧКАЛОВА",street,3079.0
3084,89364,"САМАРКАНД,  ЛЕНИН-ЖОЛ","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ЛЕНИН-ЖОЛ",street,3079.0
3085,90832,"САМАРКАНД,  САДОВАЯ","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  САДОВАЯ",street,3079.0
3086,86717,"САМАРКАНД,  ТЕГИЗ-ЖОЛ","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ТЕГИЗ-ЖОЛ",street,3079.0
3087,88429,"САМАРКАНД,  ОКТЯБРЬСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ОКТЯБРЬСКАЯ",street,3079.0
3088,90872,"САМАРКАНД,  ЛЕНИНА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ЛЕНИНА",street,3079.0
3089,90657,"САМАРКАНД,  ГАГАРИНА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  ГАГАРИНА",street,3079.0
3090,88428,"САМАРКАНД,  НОВОСТРОЙКА","Карагандинская область > Бухар-Жырауский район > с.Самарканд > САМАРКАНД,  НОВОСТРОЙКА",street,3079.0
3091,137531,Комсомольский,Карагандинская область > Бухар-Жырауский район > с.Самарканд > Комсомольский,street,3079.0
3092,6274,с.Тегизжол,Карагандинская область > Бухар-Жырауский район > с.Тегизжол,town,2817.0
3093,111143,село Тегизжол,Карагандинская область > Бухар-Жырауский район > с.Тегизжол > село Тегизжол,street,3092.0
3094,6275,с.Чкалово,Карагандинская область > Бухар-Жырауский район > с.Чкалово,town,2817.0
3095,111145,село Чкалово,Карагандинская область > Бухар-Жырауский район > с.Чкалово > село Чкалово,street,3094.0
3096,6276,с.Hовоузенка,Карагандинская область > Бухар-Жырауский район > с.Hовоузенка,town,2817.0
3097,86670,"НОВОУЗЕНКА, САПЕРНАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, САПЕРНАЯ",street,3096.0
3098,88833,"НОВОУЗЕНКА, ОТД. №2.","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, ОТД. №2.",street,3096.0
3099,90633,"СТАН, УЛ.НОВОСТРОЙКА","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > СТАН, УЛ.НОВОСТРОЙКА",street,3096.0
3100,89832,"НОВОУЗЕНКА, ВОЛОДАРСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, ВОЛОДАРСКАЯ",street,3096.0
3101,89834,"НОВОУЗЕНКА, АНГАРСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, АНГАРСКАЯ",street,3096.0
3102,88378,"НОВОУЗЕНКА, НОВОУЗЕНКА","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, НОВОУЗЕНКА",street,3096.0
3103,88379,"НОВОУЗЕНКА, ШКОЛЬНАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, ШКОЛЬНАЯ",street,3096.0
3104,89315,"НОВОУЗЕНКА, АТАСУЙСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, АТАСУЙСКАЯ",street,3096.0
3105,86669,"НОВОУЗЕНКА, ТИБИЛИЙСКАЯ","Карагандинская область > Бухар-Жырауский район > с.Hовоузенка > НОВОУЗЕНКА, ТИБИЛИЙСКАЯ",street,3096.0
