id,parent_id,type,name,tree,path
842,3.0,street,ЗЕЛЕНЫЙ 9,      ЗЕЛЕНЫЙ 9,Карагандинская область > г.Караганда > г.Караганда > ЗЕЛЕНЫЙ 9
843,3.0,street,"999_ЕРМЕКОВА, 9 М-Н","      999_ЕРМЕКОВА, 9 М-Н","Карагандинская область > г.Караганда > г.Караганда > 999_ЕРМЕКОВА, 9 М-Н"
844,3.0,street,99АРХИВ_ГРОДНЕНСКАЯ,      99АРХИВ_ГРОДНЕНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ГРОДНЕНСКАЯ
845,3.0,street,ДЕГТЯРЕВА,      ДЕГТЯРЕВА,Карагандинская область > г.Караганда > г.Караганда > ДЕГТЯРЕВА
846,3.0,street,КОСМОДЕМЬЯНСКОЙ З.,      КОСМОДЕМЬЯНСКОЙ З.,Карагандинская область > г.Караганда > г.Караганда > КОСМОДЕМЬЯНСКОЙ З.
847,3.0,street,999_СОВЕТСКИЙ,      999_СОВЕТСКИЙ,Карагандинская область > г.Караганда > г.Караганда > 999_СОВЕТСКИЙ
848,3.0,street,КОЛОДЕЗНАЯ,      КОЛОДЕЗНАЯ,Карагандинская область > г.Караганда > г.Караганда > КОЛОДЕЗНАЯ
849,3.0,street,99АРХИВ_КРАСНАЯ,      99АРХИВ_КРАСНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_КРАСНАЯ
850,3.0,street,99АРХИВ_КУСТАРНАЯ,      99АРХИВ_КУСТАРНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_КУСТАРНАЯ
851,3.0,street,ЛЕРМОНТОВА,      ЛЕРМОНТОВА,Карагандинская область > г.Караганда > г.Караганда > ЛЕРМОНТОВА
852,3.0,street,МЕЛЬНИЧНАЯ,      МЕЛЬНИЧНАЯ,Карагандинская область > г.Караганда > г.Караганда > МЕЛЬНИЧНАЯ
853,3.0,street,ОРЕНБУРГСКАЯ,      ОРЕНБУРГСКАЯ,Карагандинская область > г.Караганда > г.Караганда > ОРЕНБУРГСКАЯ
854,3.0,street,ПАВЛЕНКО,      ПАВЛЕНКО,Карагандинская область > г.Караганда > г.Караганда > ПАВЛЕНКО
855,3.0,street,ПРИРОДНАЯ,      ПРИРОДНАЯ,Карагандинская область > г.Караганда > г.Караганда > ПРИРОДНАЯ
856,3.0,street,999_СУМСКАЯ,      999_СУМСКАЯ,Карагандинская область > г.Караганда > г.Караганда > 999_СУМСКАЯ
857,3.0,street,ТРОПИЧЕСКАЯ,      ТРОПИЧЕСКАЯ,Карагандинская область > г.Караганда > г.Караганда > ТРОПИЧЕСКАЯ
858,3.0,street,ХРУСТАЛЬНАЯ,      ХРУСТАЛЬНАЯ,Карагандинская область > г.Караганда > г.Караганда > ХРУСТАЛЬНАЯ
859,3.0,street,СТАДИОННАЯ,      СТАДИОННАЯ,Карагандинская область > г.Караганда > г.Караганда > СТАДИОННАЯ
860,3.0,street,ГОЛУБЫЕ ПРУДЫ,      ГОЛУБЫЕ ПРУДЫ,Карагандинская область > г.Караганда > г.Караганда > ГОЛУБЫЕ ПРУДЫ
861,3.0,street,Сикымбаева,      Сикымбаева,Карагандинская область > г.Караганда > г.Караганда > Сикымбаева
862,3.0,street,БУЛАВИНА,      БУЛАВИНА,Карагандинская область > г.Караганда > г.Караганда > БУЛАВИНА
863,3.0,street,ВЫБОРНЫЙ,      ВЫБОРНЫЙ,Карагандинская область > г.Караганда > г.Караганда > ВЫБОРНЫЙ
864,3.0,street,ГОРНОСПАСАТЕЛЬНАЯ,      ГОРНОСПАСАТЕЛЬНАЯ,Карагандинская область > г.Караганда > г.Караганда > ГОРНОСПАСАТЕЛЬНАЯ
865,3.0,street,999_ДТВ АДРЕС НЕ ОПРЕДЕЛЕН,      999_ДТВ АДРЕС НЕ ОПРЕДЕЛЕН,Карагандинская область > г.Караганда > г.Караганда > 999_ДТВ АДРЕС НЕ ОПРЕДЕЛЕН
866,3.0,street,ОТРАРСКАЯ,      ОТРАРСКАЯ,Карагандинская область > г.Караганда > г.Караганда > ОТРАРСКАЯ
867,3.0,street,999_МИНСКАЯ,      999_МИНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > 999_МИНСКАЯ
868,3.0,street,ПОГРАНИЧНАЯ,      ПОГРАНИЧНАЯ,Карагандинская область > г.Караганда > г.Караганда > ПОГРАНИЧНАЯ
869,3.0,street,Плотничный,      Плотничный,Карагандинская область > г.Караганда > г.Караганда > Плотничный
870,3.0,street,САРАНСКОЕ ШОССЕ,      САРАНСКОЕ ШОССЕ,Карагандинская область > г.Караганда > г.Караганда > САРАНСКОЕ ШОССЕ
871,3.0,street,99АРХИВ_СМЕННЫЙ,      99АРХИВ_СМЕННЫЙ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_СМЕННЫЙ
872,3.0,street,99АРХИВ_ТУЛЕПОВА Н.О.,      99АРХИВ_ТУЛЕПОВА Н.О.,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ТУЛЕПОВА Н.О.
873,3.0,street,ПОЖАРНАЯ,      ПОЖАРНАЯ,Карагандинская область > г.Караганда > г.Караганда > ПОЖАРНАЯ
874,3.0,street,99АРХИВ_КРАСЮКОВА,      99АРХИВ_КРАСЮКОВА,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_КРАСЮКОВА
875,3.0,street,АВАРИЙНАЯ,      АВАРИЙНАЯ,Карагандинская область > г.Караганда > г.Караганда > АВАРИЙНАЯ
876,3.0,street,БАЙЖАНОВА А,      БАЙЖАНОВА А,Карагандинская область > г.Караганда > г.Караганда > БАЙЖАНОВА А
877,3.0,street,Кайнар,      Кайнар,Карагандинская область > г.Караганда > г.Караганда > Кайнар
878,3.0,street,Нурсултан Назарбаев,      Нурсултан Назарбаев,Карагандинская область > г.Караганда > г.Караганда > Нурсултан Назарбаев
879,3.0,street,ЗАРЕЧНАЯ,      ЗАРЕЧНАЯ,Карагандинская область > г.Караганда > г.Караганда > ЗАРЕЧНАЯ
880,3.0,street,КОЛУМБА,      КОЛУМБА,Карагандинская область > г.Караганда > г.Караганда > КОЛУМБА
881,3.0,street,КУАНЫШБАЕВА,      КУАНЫШБАЕВА,Карагандинская область > г.Караганда > г.Караганда > КУАНЫШБАЕВА
882,3.0,street,МЕДИЦИНСКАЯ,      МЕДИЦИНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > МЕДИЦИНСКАЯ
883,3.0,street,МУРМАНСКАЯ,      МУРМАНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > МУРМАНСКАЯ
884,3.0,street,ПАВЛОДАРСКАЯ,      ПАВЛОДАРСКАЯ,Карагандинская область > г.Караганда > г.Караганда > ПАВЛОДАРСКАЯ
885,3.0,street,ПОТЕМКИНА,      ПОТЕМКИНА,Карагандинская область > г.Караганда > г.Караганда > ПОТЕМКИНА
886,3.0,street,НОВОЛИТЕЙНАЯ,      НОВОЛИТЕЙНАЯ,Карагандинская область > г.Караганда > г.Караганда > НОВОЛИТЕЙНАЯ
887,3.0,street,ОТКРЫТАЯ,      ОТКРЫТАЯ,Карагандинская область > г.Караганда > г.Караганда > ОТКРЫТАЯ
888,3.0,street,999_СОРТИРОВОЧНАЯ,      999_СОРТИРОВОЧНАЯ,Карагандинская область > г.Караганда > г.Караганда > 999_СОРТИРОВОЧНАЯ
889,3.0,street,РЕЙСОВАЯ,      РЕЙСОВАЯ,Карагандинская область > г.Караганда > г.Караганда > РЕЙСОВАЯ
890,3.0,street,Рыльского,      Рыльского,Карагандинская область > г.Караганда > г.Караганда > Рыльского
